onset	duration	sample	trial_type	response_time	stim_file	value	HED
8.6980000000	n/a	n/a	stimulus	n/a	68084.jpg	animal_distractor	n/a
10.5430000000	n/a	n/a	stimulus	n/a	83098.jpg	animal_distractor	n/a
12.4380000000	n/a	n/a	stimulus	n/a	56001.jpg	animal_distractor	n/a
14.6280000000	n/a	n/a	stimulus	n/a	69076.jpg	animal_distractor	n/a
16.4600000000	n/a	n/a	stimulus	n/a	25040.jpg	animal_distractor	n/a
18.2790000000	n/a	n/a	stimulus	568	173003.jpg	animal_target	n/a
18.8470000000	n/a	n/a	response	n/a	n/a	correct	n/a
20.0930000000	n/a	n/a	stimulus	554	240067.jpg	animal_target	n/a
20.6470000000	n/a	n/a	response	n/a	n/a	correct	n/a
22.2800000000	n/a	n/a	stimulus	462	8034.jpg	animal_target	n/a
22.7420000000	n/a	n/a	response	n/a	n/a	correct	n/a
24.1290000000	n/a	n/a	stimulus	509	310069.jpg	animal_target	n/a
24.6380000000	n/a	n/a	response	n/a	n/a	correct	n/a
26.2620000000	n/a	n/a	stimulus	549	268074.jpg	animal_target	n/a
26.8110000000	n/a	n/a	response	n/a	n/a	correct	n/a
28.1330000000	n/a	n/a	stimulus	590	136040.jpg	animal_target	n/a
28.7230000000	n/a	n/a	response	n/a	n/a	correct	n/a
30.1110000000	n/a	n/a	stimulus	574	185033.jpg	animal_target	n/a
30.6850000000	n/a	n/a	response	n/a	n/a	correct	n/a
32.0940000000	n/a	n/a	stimulus	533	326077.jpg	animal_target	n/a
32.6270000000	n/a	n/a	response	n/a	n/a	correct	n/a
34.2480000000	n/a	n/a	stimulus	399	123011.jpg	animal_target	n/a
34.6470000000	n/a	n/a	response	n/a	n/a	correct	n/a
36.2200000000	n/a	n/a	stimulus	n/a	86037.jpg	animal_distractor	n/a
38.1130000000	n/a	n/a	stimulus	508	196040.jpg	animal_target	n/a
38.6210000000	n/a	n/a	response	n/a	n/a	correct	n/a
39.9370000000	n/a	n/a	stimulus	n/a	116097.jpg	animal_distractor	n/a
41.8810000000	n/a	n/a	stimulus	n/a	174090.jpg	animal_distractor	n/a
43.8430000000	n/a	n/a	stimulus	n/a	266000.jpg	animal_distractor	n/a
45.8290000000	n/a	n/a	stimulus	717	240078.jpg	animal_target	n/a
46.5460000000	n/a	n/a	response	n/a	n/a	correct	n/a
47.8440000000	n/a	n/a	stimulus	n/a	194011.jpg	animal_distractor	n/a
49.8780000000	n/a	n/a	stimulus	n/a	374086.jpg	animal_distractor	n/a
51.7550000000	n/a	n/a	stimulus	655	43080.jpg	animal_target	n/a
52.4100000000	n/a	n/a	response	n/a	n/a	correct	n/a
53.8660000000	n/a	n/a	stimulus	n/a	19056.jpg	animal_distractor	n/a
56.0520000000	n/a	n/a	stimulus	711	13035.jpg	animal_distractor	n/a
56.7630000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
58.2470000000	n/a	n/a	stimulus	n/a	19007.jpg	animal_distractor	n/a
60.1090000000	n/a	n/a	stimulus	607	317083.jpg	animal_target	n/a
60.7160000000	n/a	n/a	response	n/a	n/a	correct	n/a
61.9500000000	n/a	n/a	stimulus	n/a	124087.jpg	animal_distractor	n/a
63.8720000000	n/a	n/a	stimulus	n/a	67040.jpg	animal_distractor	n/a
66.0580000000	n/a	n/a	stimulus	483	8163.jpg	animal_target	n/a
66.5410000000	n/a	n/a	response	n/a	n/a	correct	n/a
67.9210000000	n/a	n/a	stimulus	n/a	35072.jpg	animal_target	n/a
70.1180000000	n/a	n/a	stimulus	531	43054.jpg	animal_target	n/a
70.6490000000	n/a	n/a	response	n/a	n/a	correct	n/a
72.3050000000	n/a	n/a	stimulus	n/a	102010.jpg	animal_distractor	n/a
74.3060000000	n/a	n/a	stimulus	n/a	124046.jpg	animal_distractor	n/a
76.4600000000	n/a	n/a	stimulus	n/a	138064.jpg	animal_distractor	n/a
78.3500000000	n/a	n/a	stimulus	703	103000.jpg	animal_target	n/a
79.0530000000	n/a	n/a	response	n/a	n/a	correct	n/a
80.5220000000	n/a	n/a	stimulus	n/a	22002.jpg	animal_distractor	n/a
82.3610000000	n/a	n/a	stimulus	576	106061.jpg	animal_target	n/a
82.9370000000	n/a	n/a	response	n/a	n/a	correct	n/a
84.3930000000	n/a	n/a	stimulus	n/a	19048.jpg	animal_distractor	n/a
86.3920000000	n/a	n/a	stimulus	551	173019.jpg	animal_target	n/a
86.9430000000	n/a	n/a	response	n/a	n/a	correct	n/a
88.2880000000	n/a	n/a	stimulus	809	6052.jpg	animal_target	n/a
89.0970000000	n/a	n/a	response	n/a	n/a	correct	n/a
90.2470000000	n/a	n/a	stimulus	n/a	111070.jpg	animal_distractor	n/a
92.1580000000	n/a	n/a	stimulus	n/a	138042.jpg	animal_distractor	n/a
94.1700000000	n/a	n/a	stimulus	580	307036.jpg	animal_target	n/a
94.7500000000	n/a	n/a	response	n/a	n/a	correct	n/a
96.3280000000	n/a	n/a	stimulus	n/a	174085.jpg	animal_target	n/a
98.5120000000	n/a	n/a	stimulus	468	19033.jpg	animal_target	n/a
98.9800000000	n/a	n/a	response	n/a	n/a	correct	n/a
100.6610000000	n/a	n/a	stimulus	n/a	194042.jpg	animal_distractor	n/a
102.6300000000	n/a	n/a	stimulus	605	336051.jpg	animal_target	n/a
103.2350000000	n/a	n/a	response	n/a	n/a	correct	n/a
104.6620000000	n/a	n/a	stimulus	n/a	48094.jpg	animal_distractor	n/a
106.7530000000	n/a	n/a	stimulus	581	104013.jpg	animal_target	n/a
107.3340000000	n/a	n/a	response	n/a	n/a	correct	n/a
108.9650000000	n/a	n/a	stimulus	n/a	166041.jpg	animal_distractor	n/a
111.0350000000	n/a	n/a	stimulus	497	108050.jpg	animal_target	n/a
111.5320000000	n/a	n/a	response	n/a	n/a	correct	n/a
113.0270000000	n/a	n/a	stimulus	n/a	63015.jpg	animal_distractor	n/a
115.1100000000	n/a	n/a	stimulus	604	317050.jpg	animal_target	n/a
115.7140000000	n/a	n/a	response	n/a	n/a	correct	n/a
116.9410000000	n/a	n/a	stimulus	n/a	62074.jpg	animal_distractor	n/a
119.0560000000	n/a	n/a	stimulus	n/a	121017.jpg	animal_distractor	n/a
120.9890000000	n/a	n/a	stimulus	n/a	98032.jpg	animal_distractor	n/a
122.8910000000	n/a	n/a	stimulus	n/a	32095.jpg	animal_distractor	n/a
124.8760000000	n/a	n/a	stimulus	n/a	44076.jpg	animal_distractor	n/a
126.8560000000	n/a	n/a	stimulus	n/a	374021.jpg	animal_distractor	n/a
