onset	duration	sample	trial_type	response_time	stim_file	value	HED
13.7400000000	n/a	n/a	stimulus	n/a	65123.jpg	nonanimal_distractor	n/a
15.6830000000	n/a	n/a	stimulus	429	23036.jpg	nonanimal_target	n/a
16.1120000000	n/a	n/a	response	n/a	n/a	correct	n/a
17.6510000000	n/a	n/a	stimulus	354	23036.jpg	nonanimal_target	n/a
18.0050000000	n/a	n/a	response	n/a	n/a	correct	n/a
19.5770000000	n/a	n/a	stimulus	n/a	318004.jpg	nonanimal_distractor	n/a
21.4010000000	n/a	n/a	stimulus	n/a	102036.jpg	nonanimal_distractor	n/a
23.3620000000	n/a	n/a	stimulus	354	23036.jpg	nonanimal_target	n/a
23.7160000000	n/a	n/a	response	n/a	n/a	correct	n/a
25.3740000000	n/a	n/a	stimulus	379	23036.jpg	nonanimal_target	n/a
25.7530000000	n/a	n/a	response	n/a	n/a	correct	n/a
27.2060000000	n/a	n/a	stimulus	n/a	65106.jpg	nonanimal_distractor	n/a
29.3080000000	n/a	n/a	stimulus	395	23036.jpg	nonanimal_target	n/a
29.7030000000	n/a	n/a	response	n/a	n/a	correct	n/a
31.2970000000	n/a	n/a	stimulus	n/a	27072.jpg	nonanimal_distractor	n/a
33.5060000000	n/a	n/a	stimulus	351	23036.jpg	nonanimal_target	n/a
33.8570000000	n/a	n/a	response	n/a	n/a	correct	n/a
35.6640000000	n/a	n/a	stimulus	n/a	334034.jpg	nonanimal_distractor	n/a
37.8210000000	n/a	n/a	stimulus	n/a	248039.jpg	nonanimal_distractor	n/a
39.8600000000	n/a	n/a	stimulus	405	23036.jpg	nonanimal_target	n/a
40.2650000000	n/a	n/a	response	n/a	n/a	correct	n/a
41.7300000000	n/a	n/a	stimulus	n/a	48098.jpg	nonanimal_distractor	n/a
43.9200000000	n/a	n/a	stimulus	n/a	266074.jpg	nonanimal_distractor	n/a
45.8170000000	n/a	n/a	stimulus	395	23036.jpg	nonanimal_target	n/a
46.2120000000	n/a	n/a	response	n/a	n/a	correct	n/a
47.7030000000	n/a	n/a	stimulus	n/a	33025.jpg	nonanimal_distractor	n/a
49.8630000000	n/a	n/a	stimulus	407	23036.jpg	nonanimal_target	n/a
50.2700000000	n/a	n/a	response	n/a	n/a	correct	n/a
51.7460000000	n/a	n/a	stimulus	n/a	332084.jpg	nonanimal_distractor	n/a
53.6170000000	n/a	n/a	stimulus	n/a	71097.jpg	nonanimal_distractor	n/a
55.5930000000	n/a	n/a	stimulus	n/a	142096.jpg	nonanimal_distractor	n/a
57.7760000000	n/a	n/a	stimulus	449	23036.jpg	nonanimal_target	n/a
58.2250000000	n/a	n/a	response	n/a	n/a	correct	n/a
59.8320000000	n/a	n/a	stimulus	875	23036.jpg	nonanimal_target	n/a
60.7070000000	n/a	n/a	response	n/a	n/a	correct	n/a
61.6450000000	n/a	n/a	stimulus	n/a	48014.jpg	nonanimal_distractor	n/a
63.7310000000	n/a	n/a	stimulus	n/a	97072.jpg	nonanimal_distractor	n/a
65.7710000000	n/a	n/a	stimulus	n/a	281013.jpg	nonanimal_distractor	n/a
67.7560000000	n/a	n/a	stimulus	n/a	242052.jpg	nonanimal_distractor	n/a
69.5740000000	n/a	n/a	stimulus	n/a	46024.jpg	nonanimal_distractor	n/a
71.7420000000	n/a	n/a	stimulus	n/a	27000.jpg	nonanimal_distractor	n/a
73.6790000000	n/a	n/a	stimulus	n/a	275092.jpg	nonanimal_distractor	n/a
75.6830000000	n/a	n/a	stimulus	499	23036.jpg	nonanimal_target	n/a
76.1820000000	n/a	n/a	response	n/a	n/a	correct	n/a
77.7790000000	n/a	n/a	stimulus	514	23036.jpg	nonanimal_target	n/a
78.2930000000	n/a	n/a	response	n/a	n/a	correct	n/a
79.7440000000	n/a	n/a	stimulus	n/a	61014.jpg	nonanimal_distractor	n/a
