onset	duration	sample	trial_type	response_time	stim_file	value	HED
8.3310000000	n/a	n/a	stimulus	n/a	253013.jpg	difficult_distractor	n/a
10.3720000000	n/a	n/a	stimulus	n/a	126044.jpg	difficult_distractor	n/a
12.5050000000	n/a	n/a	stimulus	592	174071.jpg	difficult_target	n/a
13.0970000000	n/a	n/a	response	n/a	n/a	correct	n/a
14.4230000000	n/a	n/a	stimulus	n/a	69010.jpg	difficult_distractor	n/a
16.2970000000	n/a	n/a	stimulus	n/a	13090.jpg	difficult_distractor	n/a
18.2910000000	n/a	n/a	stimulus	393	174071.jpg	difficult_target	n/a
18.6840000000	n/a	n/a	response	n/a	n/a	correct	n/a
20.4500000000	n/a	n/a	stimulus	n/a	341052.jpg	difficult_distractor	n/a
22.2790000000	n/a	n/a	stimulus	529	174071.jpg	difficult_target	n/a
22.8080000000	n/a	n/a	response	n/a	n/a	correct	n/a
24.2500000000	n/a	n/a	stimulus	441	174071.jpg	difficult_target	n/a
24.6910000000	n/a	n/a	response	n/a	n/a	correct	n/a
26.4250000000	n/a	n/a	stimulus	415	174071.jpg	difficult_target	n/a
26.8400000000	n/a	n/a	response	n/a	n/a	correct	n/a
28.4720000000	n/a	n/a	stimulus	389	174071.jpg	difficult_target	n/a
28.8610000000	n/a	n/a	response	n/a	n/a	correct	n/a
30.5190000000	n/a	n/a	stimulus	347	174071.jpg	difficult_target	n/a
30.8660000000	n/a	n/a	response	n/a	n/a	correct	n/a
32.5040000000	n/a	n/a	stimulus	380	174071.jpg	difficult_target	n/a
32.8840000000	n/a	n/a	response	n/a	n/a	correct	n/a
34.3310000000	n/a	n/a	stimulus	n/a	184060.jpg	difficult_distractor	n/a
36.1930000000	n/a	n/a	stimulus	412	174071.jpg	difficult_target	n/a
36.6050000000	n/a	n/a	response	n/a	n/a	correct	n/a
38.2840000000	n/a	n/a	stimulus	404	174071.jpg	difficult_target	n/a
38.6880000000	n/a	n/a	response	n/a	n/a	correct	n/a
