onset	duration	sample	trial_type	response_time	stim_file	value	HED
5.0560000000	n/a	n/a	stimulus	375	49015.jpg	animal_target	n/a
5.4310000000	n/a	n/a	response	n/a	n/a	correct	n/a
6.8580000000	n/a	n/a	stimulus	n/a	132015.jpg	animal_distractor	n/a
8.6720000000	n/a	n/a	stimulus	462	110002.jpg	animal_target	n/a
9.1340000000	n/a	n/a	response	n/a	n/a	correct	n/a
10.8190000000	n/a	n/a	stimulus	366	209077.jpg	animal_target	n/a
11.1850000000	n/a	n/a	response	n/a	n/a	correct	n/a
12.7020000000	n/a	n/a	stimulus	n/a	74070.jpg	animal_distractor	n/a
14.6130000000	n/a	n/a	stimulus	386	175076.jpg	animal_target	n/a
14.9990000000	n/a	n/a	response	n/a	n/a	correct	n/a
16.6830000000	n/a	n/a	stimulus	337	336049.jpg	animal_target	n/a
17.0200000000	n/a	n/a	response	n/a	n/a	correct	n/a
18.6120000000	n/a	n/a	stimulus	321	163042.jpg	animal_target	n/a
18.9330000000	n/a	n/a	response	n/a	n/a	correct	n/a
20.4780000000	n/a	n/a	stimulus	n/a	82040.jpg	animal_distractor	n/a
22.4290000000	n/a	n/a	stimulus	n/a	83015.jpg	animal_distractor	n/a
24.4010000000	n/a	n/a	stimulus	385	8159.jpg	animal_target	n/a
24.7860000000	n/a	n/a	response	n/a	n/a	correct	n/a
26.2350000000	n/a	n/a	stimulus	352	49069.jpg	animal_target	n/a
26.5870000000	n/a	n/a	response	n/a	n/a	correct	n/a
28.2260000000	n/a	n/a	stimulus	n/a	98075.jpg	animal_distractor	n/a
30.0650000000	n/a	n/a	stimulus	335	240031.jpg	animal_target	n/a
30.4000000000	n/a	n/a	response	n/a	n/a	correct	n/a
32.2110000000	n/a	n/a	stimulus	n/a	25076.jpg	animal_distractor	n/a
34.0440000000	n/a	n/a	stimulus	n/a	144086.jpg	animal_distractor	n/a
35.9710000000	n/a	n/a	stimulus	363	52036.jpg	animal_target	n/a
36.3340000000	n/a	n/a	response	n/a	n/a	correct	n/a
38.1470000000	n/a	n/a	stimulus	360	6005.jpg	animal_target	n/a
38.5070000000	n/a	n/a	response	n/a	n/a	correct	n/a
40.1040000000	n/a	n/a	stimulus	n/a	2025.jpg	animal_distractor	n/a
42.2240000000	n/a	n/a	stimulus	349	173053.jpg	animal_target	n/a
42.5730000000	n/a	n/a	response	n/a	n/a	correct	n/a
