onset	duration	sample	trial_type	response_time	stim_file	value	HED
2.9170000000	n/a	n/a	stimulus	424	306022.jpg	difficult_target	n/a
3.3410000000	n/a	n/a	response	n/a	n/a	correct	n/a
4.8000000000	n/a	n/a	stimulus	n/a	374037.jpg	difficult_distractor	n/a
6.8610000000	n/a	n/a	stimulus	n/a	124099.jpg	difficult_distractor	n/a
8.8490000000	n/a	n/a	stimulus	408	306022.jpg	difficult_target	n/a
9.2570000000	n/a	n/a	response	n/a	n/a	correct	n/a
10.9240000000	n/a	n/a	stimulus	n/a	266099.jpg	difficult_distractor	n/a
12.8150000000	n/a	n/a	stimulus	n/a	138013.jpg	difficult_distractor	n/a
14.6660000000	n/a	n/a	stimulus	419	306022.jpg	difficult_target	n/a
15.0850000000	n/a	n/a	response	n/a	n/a	correct	n/a
16.7190000000	n/a	n/a	stimulus	n/a	101001.jpg	difficult_distractor	n/a
18.7210000000	n/a	n/a	stimulus	285	306022.jpg	difficult_target	n/a
19.0060000000	n/a	n/a	response	n/a	n/a	correct	n/a
20.6740000000	n/a	n/a	stimulus	n/a	96021.jpg	difficult_distractor	n/a
22.7200000000	n/a	n/a	stimulus	331	306022.jpg	difficult_target	n/a
23.0510000000	n/a	n/a	response	n/a	n/a	correct	n/a
24.7130000000	n/a	n/a	stimulus	352	306022.jpg	difficult_target	n/a
25.0650000000	n/a	n/a	response	n/a	n/a	correct	n/a
26.8780000000	n/a	n/a	stimulus	n/a	329054.jpg	difficult_distractor	n/a
29.0650000000	n/a	n/a	stimulus	n/a	115015.jpg	difficult_distractor	n/a
30.8930000000	n/a	n/a	stimulus	n/a	121057.jpg	difficult_distractor	n/a
33.0240000000	n/a	n/a	stimulus	n/a	267039.jpg	difficult_distractor	n/a
34.8510000000	n/a	n/a	stimulus	373	306022.jpg	difficult_target	n/a
35.2240000000	n/a	n/a	response	n/a	n/a	correct	n/a
36.7190000000	n/a	n/a	stimulus	n/a	71088.jpg	difficult_distractor	n/a
38.6850000000	n/a	n/a	stimulus	378	306022.jpg	difficult_target	n/a
39.0630000000	n/a	n/a	response	n/a	n/a	correct	n/a
40.8820000000	n/a	n/a	stimulus	368	306022.jpg	difficult_target	n/a
41.2500000000	n/a	n/a	response	n/a	n/a	correct	n/a
42.9850000000	n/a	n/a	stimulus	n/a	111034.jpg	difficult_distractor	n/a
44.9240000000	n/a	n/a	stimulus	411	306022.jpg	difficult_target	n/a
45.3350000000	n/a	n/a	response	n/a	n/a	correct	n/a
46.7890000000	n/a	n/a	stimulus	n/a	207069.jpg	difficult_distractor	n/a
48.8770000000	n/a	n/a	stimulus	n/a	69010.jpg	difficult_distractor	n/a
50.8460000000	n/a	n/a	stimulus	n/a	207044.jpg	difficult_distractor	n/a
52.8340000000	n/a	n/a	stimulus	n/a	124081.jpg	difficult_distractor	n/a
54.9090000000	n/a	n/a	stimulus	427	306022.jpg	difficult_target	n/a
55.3360000000	n/a	n/a	response	n/a	n/a	correct	n/a
56.9470000000	n/a	n/a	stimulus	n/a	72039.jpg	difficult_distractor	n/a
58.8790000000	n/a	n/a	stimulus	400	306022.jpg	difficult_target	n/a
59.2790000000	n/a	n/a	response	n/a	n/a	correct	n/a
60.8630000000	n/a	n/a	stimulus	403	306022.jpg	difficult_target	n/a
61.2660000000	n/a	n/a	response	n/a	n/a	correct	n/a
62.7810000000	n/a	n/a	stimulus	n/a	32073.jpg	difficult_distractor	n/a
64.6720000000	n/a	n/a	stimulus	n/a	13090.jpg	difficult_distractor	n/a
66.6970000000	n/a	n/a	stimulus	409	306022.jpg	difficult_target	n/a
67.1060000000	n/a	n/a	response	n/a	n/a	correct	n/a
68.7190000000	n/a	n/a	stimulus	313	306022.jpg	difficult_target	n/a
69.0320000000	n/a	n/a	response	n/a	n/a	correct	n/a
70.5820000000	n/a	n/a	stimulus	363	306022.jpg	difficult_target	n/a
70.9450000000	n/a	n/a	response	n/a	n/a	correct	n/a
72.7500000000	n/a	n/a	stimulus	353	306022.jpg	difficult_target	n/a
73.1030000000	n/a	n/a	response	n/a	n/a	correct	n/a
74.8140000000	n/a	n/a	stimulus	n/a	83045.jpg	difficult_distractor	n/a
77.0060000000	n/a	n/a	stimulus	455	306022.jpg	difficult_target	n/a
77.4610000000	n/a	n/a	response	n/a	n/a	correct	n/a
79.0980000000	n/a	n/a	stimulus	300	306022.jpg	difficult_target	n/a
79.3980000000	n/a	n/a	response	n/a	n/a	correct	n/a
