onset	duration	sample	trial_type	response_time	stim_file	value	HED
3.4470000000	n/a	n/a	stimulus	n/a	121015.jpg	difficult_distractor	n/a
5.4620000000	n/a	n/a	stimulus	443	293050.jpg	difficult_target	n/a
5.9050000000	n/a	n/a	response	n/a	n/a	correct	n/a
7.4500000000	n/a	n/a	stimulus	316	293050.jpg	difficult_target	n/a
7.7660000000	n/a	n/a	response	n/a	n/a	correct	n/a
9.4120000000	n/a	n/a	stimulus	310	293050.jpg	difficult_target	n/a
9.7220000000	n/a	n/a	response	n/a	n/a	correct	n/a
11.5950000000	n/a	n/a	stimulus	n/a	267039.jpg	difficult_distractor	n/a
13.5440000000	n/a	n/a	stimulus	266	293050.jpg	difficult_target	n/a
13.8100000000	n/a	n/a	response	n/a	n/a	correct	n/a
15.5710000000	n/a	n/a	stimulus	n/a	69010.jpg	difficult_distractor	n/a
17.4900000000	n/a	n/a	stimulus	n/a	131082.jpg	difficult_distractor	n/a
19.6240000000	n/a	n/a	stimulus	331	293050.jpg	difficult_target	n/a
19.9550000000	n/a	n/a	response	n/a	n/a	correct	n/a
21.7400000000	n/a	n/a	stimulus	n/a	32073.jpg	difficult_distractor	n/a
23.7770000000	n/a	n/a	stimulus	n/a	115070.jpg	difficult_distractor	n/a
25.8960000000	n/a	n/a	stimulus	n/a	5015.jpg	difficult_distractor	n/a
28.0010000000	n/a	n/a	stimulus	307	293050.jpg	difficult_target	n/a
28.3080000000	n/a	n/a	response	n/a	n/a	correct	n/a
29.8650000000	n/a	n/a	stimulus	310	293050.jpg	difficult_target	n/a
30.1750000000	n/a	n/a	response	n/a	n/a	correct	n/a
31.8010000000	n/a	n/a	stimulus	299	293050.jpg	difficult_target	n/a
32.1000000000	n/a	n/a	response	n/a	n/a	correct	n/a
33.7160000000	n/a	n/a	stimulus	267	293050.jpg	difficult_target	n/a
33.9830000000	n/a	n/a	response	n/a	n/a	correct	n/a
35.7190000000	n/a	n/a	stimulus	321	293050.jpg	difficult_target	n/a
36.0400000000	n/a	n/a	response	n/a	n/a	correct	n/a
37.6510000000	n/a	n/a	stimulus	261	293050.jpg	difficult_target	n/a
37.9120000000	n/a	n/a	response	n/a	n/a	correct	n/a
39.8480000000	n/a	n/a	stimulus	n/a	71088.jpg	difficult_distractor	n/a
41.7480000000	n/a	n/a	stimulus	n/a	86006.jpg	difficult_distractor	n/a
43.8670000000	n/a	n/a	stimulus	313	293050.jpg	difficult_target	n/a
44.1800000000	n/a	n/a	response	n/a	n/a	correct	n/a
45.8230000000	n/a	n/a	stimulus	n/a	374053.jpg	difficult_distractor	n/a
47.7020000000	n/a	n/a	stimulus	n/a	83045.jpg	difficult_distractor	n/a
49.6690000000	n/a	n/a	stimulus	n/a	261016.jpg	difficult_distractor	n/a
51.7910000000	n/a	n/a	stimulus	340	293050.jpg	difficult_target	n/a
52.1310000000	n/a	n/a	response	n/a	n/a	correct	n/a
53.8850000000	n/a	n/a	stimulus	n/a	111034.jpg	difficult_distractor	n/a
55.8560000000	n/a	n/a	stimulus	n/a	162006.jpg	difficult_distractor	n/a
57.9410000000	n/a	n/a	stimulus	n/a	124029.jpg	difficult_distractor	n/a
