onset	duration	sample	trial_type	response_time	stim_file	value	HED
7.3750000000	n/a	n/a	stimulus	n/a	317076.jpg	animal_target	n/a
9.4390000000	n/a	n/a	stimulus	464	130058.jpg	animal_target	n/a
9.9030000000	n/a	n/a	response	n/a	n/a	correct	n/a
11.3640000000	n/a	n/a	stimulus	n/a	102050.jpg	animal_distractor	n/a
13.4730000000	n/a	n/a	stimulus	499	159002.jpg	animal_target	n/a
13.9720000000	n/a	n/a	response	n/a	n/a	correct	n/a
15.6700000000	n/a	n/a	stimulus	n/a	116038.jpg	animal_distractor	n/a
17.4930000000	n/a	n/a	stimulus	n/a	5082.jpg	animal_distractor	n/a
19.5250000000	n/a	n/a	stimulus	n/a	86025.jpg	animal_distractor	n/a
21.5500000000	n/a	n/a	stimulus	n/a	86054.jpg	animal_distractor	n/a
23.6460000000	n/a	n/a	stimulus	n/a	19005.jpg	animal_distractor	n/a
25.7620000000	n/a	n/a	stimulus	n/a	22093.jpg	animal_distractor	n/a
27.6880000000	n/a	n/a	stimulus	383	304092.jpg	animal_target	n/a
28.0710000000	n/a	n/a	response	n/a	n/a	correct	n/a
29.6150000000	n/a	n/a	stimulus	434	43010.jpg	animal_target	n/a
30.0490000000	n/a	n/a	response	n/a	n/a	correct	n/a
31.4640000000	n/a	n/a	stimulus	406	104064.jpg	animal_target	n/a
31.8700000000	n/a	n/a	response	n/a	n/a	correct	n/a
33.3240000000	n/a	n/a	stimulus	n/a	48012.jpg	animal_distractor	n/a
35.4410000000	n/a	n/a	stimulus	414	163074.jpg	animal_target	n/a
35.8550000000	n/a	n/a	response	n/a	n/a	correct	n/a
37.2750000000	n/a	n/a	stimulus	353	216030.jpg	animal_target	n/a
37.6280000000	n/a	n/a	response	n/a	n/a	correct	n/a
39.3930000000	n/a	n/a	stimulus	379	253081.jpg	animal_target	n/a
39.7720000000	n/a	n/a	response	n/a	n/a	correct	n/a
41.3240000000	n/a	n/a	stimulus	n/a	111063.jpg	animal_distractor	n/a
43.3200000000	n/a	n/a	stimulus	n/a	124095.jpg	animal_distractor	n/a
45.3320000000	n/a	n/a	stimulus	n/a	8170.jpg	animal_target	n/a
47.2150000000	n/a	n/a	stimulus	n/a	5018.jpg	animal_distractor	n/a
49.0410000000	n/a	n/a	stimulus	n/a	111066.jpg	animal_distractor	n/a
51.0120000000	n/a	n/a	stimulus	n/a	374097.jpg	animal_distractor	n/a
53.0260000000	n/a	n/a	stimulus	n/a	147009.jpg	animal_distractor	n/a
54.9360000000	n/a	n/a	stimulus	n/a	69091.jpg	animal_distractor	n/a
57.1030000000	n/a	n/a	stimulus	n/a	340029.jpg	animal_distractor	n/a
59.2920000000	n/a	n/a	stimulus	n/a	86015.jpg	animal_distractor	n/a
61.1250000000	n/a	n/a	stimulus	n/a	138047.jpg	animal_distractor	n/a
63.0880000000	n/a	n/a	stimulus	551	326016.jpg	animal_target	n/a
63.6390000000	n/a	n/a	response	n/a	n/a	correct	n/a
65.0420000000	n/a	n/a	stimulus	n/a	2085.jpg	animal_distractor	n/a
66.9700000000	n/a	n/a	stimulus	412	268067.jpg	animal_target	n/a
67.3820000000	n/a	n/a	response	n/a	n/a	correct	n/a
69.0130000000	n/a	n/a	stimulus	397	317055.jpg	animal_target	n/a
69.4100000000	n/a	n/a	response	n/a	n/a	correct	n/a
70.8470000000	n/a	n/a	stimulus	n/a	111069.jpg	animal_distractor	n/a
73.0320000000	n/a	n/a	stimulus	n/a	134061.jpg	animal_target	n/a
74.8870000000	n/a	n/a	stimulus	395	336072.jpg	animal_target	n/a
75.2820000000	n/a	n/a	response	n/a	n/a	correct	n/a
76.8050000000	n/a	n/a	stimulus	n/a	50054.jpg	animal_distractor	n/a
78.9630000000	n/a	n/a	stimulus	n/a	279046.jpg	animal_distractor	n/a
81.0930000000	n/a	n/a	stimulus	n/a	318014.jpg	animal_distractor	n/a
82.9650000000	n/a	n/a	stimulus	533	43018.jpg	animal_target	n/a
83.4980000000	n/a	n/a	response	n/a	n/a	correct	n/a
85.1290000000	n/a	n/a	stimulus	444	104045.jpg	animal_target	n/a
85.5730000000	n/a	n/a	response	n/a	n/a	correct	n/a
87.1180000000	n/a	n/a	stimulus	369	6026.jpg	animal_target	n/a
87.4870000000	n/a	n/a	response	n/a	n/a	correct	n/a
89.2760000000	n/a	n/a	stimulus	n/a	63048.jpg	animal_distractor	n/a
91.3780000000	n/a	n/a	stimulus	395	8039.jpg	animal_target	n/a
91.7730000000	n/a	n/a	response	n/a	n/a	correct	n/a
93.2350000000	n/a	n/a	stimulus	425	183096.jpg	animal_target	n/a
93.6600000000	n/a	n/a	response	n/a	n/a	correct	n/a
95.3880000000	n/a	n/a	stimulus	n/a	307004.jpg	animal_target	n/a
97.3210000000	n/a	n/a	stimulus	562	158099.jpg	animal_distractor	n/a
97.8830000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
99.2570000000	n/a	n/a	stimulus	456	289045.jpg	animal_target	n/a
99.7130000000	n/a	n/a	response	n/a	n/a	correct	n/a
101.3070000000	n/a	n/a	stimulus	n/a	56038.jpg	animal_distractor	n/a
103.2690000000	n/a	n/a	stimulus	n/a	111001.jpg	animal_distractor	n/a
105.3570000000	n/a	n/a	stimulus	426	83073.jpg	animal_distractor	n/a
105.7830000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
107.4700000000	n/a	n/a	stimulus	481	289041.jpg	animal_target	n/a
107.9510000000	n/a	n/a	response	n/a	n/a	correct	n/a
109.2880000000	n/a	n/a	stimulus	n/a	121046.jpg	animal_distractor	n/a
111.3730000000	n/a	n/a	stimulus	n/a	32074.jpg	animal_distractor	n/a
113.4060000000	n/a	n/a	stimulus	n/a	32071.jpg	animal_distractor	n/a
115.5970000000	n/a	n/a	stimulus	n/a	35036.jpg	animal_target	n/a
117.7960000000	n/a	n/a	stimulus	405	253015.jpg	animal_target	n/a
118.2010000000	n/a	n/a	response	n/a	n/a	correct	n/a
