onset	duration	sample	trial_type	response_time	stim_file	value	HED
3.0710000000	n/a	n/a	stimulus	610	289042.jpg	animal_target	n/a
3.6810000000	n/a	n/a	response	n/a	n/a	correct	n/a
5.2670000000	n/a	n/a	stimulus	n/a	50054.jpg	animal_distractor	n/a
7.4030000000	n/a	n/a	stimulus	n/a	111001.jpg	animal_distractor	n/a
9.3430000000	n/a	n/a	stimulus	n/a	32071.jpg	animal_distractor	n/a
11.4430000000	n/a	n/a	stimulus	n/a	318014.jpg	animal_distractor	n/a
13.3310000000	n/a	n/a	stimulus	n/a	126004.jpg	animal_distractor	n/a
15.4770000000	n/a	n/a	stimulus	320	311037.jpg	animal_target	n/a
15.7970000000	n/a	n/a	response	n/a	n/a	correct	n/a
19.3470000000	n/a	n/a	stimulus	n/a	147005.jpg	animal_distractor	n/a
21.2260000000	n/a	n/a	stimulus	n/a	172021.jpg	animal_distractor	n/a
23.0990000000	n/a	n/a	stimulus	369	317055.jpg	animal_target	n/a
23.4680000000	n/a	n/a	response	n/a	n/a	correct	n/a
27.1330000000	n/a	n/a	stimulus	403	158017.jpg	animal_distractor	n/a
27.5360000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
29.2620000000	n/a	n/a	stimulus	585	289041.jpg	animal_target	n/a
29.8470000000	n/a	n/a	response	n/a	n/a	correct	n/a
31.3850000000	n/a	n/a	stimulus	n/a	5082.jpg	animal_distractor	n/a
33.2310000000	n/a	n/a	stimulus	n/a	43018.jpg	animal_target	n/a
35.3230000000	n/a	n/a	stimulus	379	134019.jpg	animal_target	n/a
35.7020000000	n/a	n/a	response	n/a	n/a	correct	n/a
37.1650000000	n/a	n/a	stimulus	417	216030.jpg	animal_target	n/a
37.5820000000	n/a	n/a	response	n/a	n/a	correct	n/a
39.1460000000	n/a	n/a	stimulus	346	163036.jpg	animal_target	n/a
39.4920000000	n/a	n/a	response	n/a	n/a	correct	n/a
41.0420000000	n/a	n/a	stimulus	n/a	374097.jpg	animal_distractor	n/a
43.0180000000	n/a	n/a	stimulus	n/a	108081.jpg	animal_target	n/a
45.1840000000	n/a	n/a	stimulus	381	66060.jpg	animal_target	n/a
45.5650000000	n/a	n/a	response	n/a	n/a	correct	n/a
