onset	duration	sample	trial_type	response_time	stim_file	value	HED
3.2940000000	n/a	n/a	stimulus	329	35023.jpg	difficult_target	n/a
3.6230000000	n/a	n/a	response	n/a	n/a	correct	n/a
5.2750000000	n/a	n/a	stimulus	250	35023.jpg	difficult_target	n/a
5.5250000000	n/a	n/a	response	n/a	n/a	correct	n/a
7.4270000000	n/a	n/a	stimulus	219	35023.jpg	difficult_target	n/a
7.6460000000	n/a	n/a	response	n/a	n/a	correct	n/a
9.2450000000	n/a	n/a	stimulus	n/a	261016.jpg	difficult_distractor	n/a
11.2440000000	n/a	n/a	stimulus	327	35023.jpg	difficult_target	n/a
11.5710000000	n/a	n/a	response	n/a	n/a	correct	n/a
13.1720000000	n/a	n/a	stimulus	219	35023.jpg	difficult_target	n/a
13.3910000000	n/a	n/a	response	n/a	n/a	correct	n/a
15.2110000000	n/a	n/a	stimulus	226	266034.jpg	difficult_distractor	n/a
15.4370000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
17.1610000000	n/a	n/a	stimulus	237	35023.jpg	difficult_target	n/a
17.3980000000	n/a	n/a	response	n/a	n/a	correct	n/a
19.2210000000	n/a	n/a	stimulus	n/a	341052.jpg	difficult_distractor	n/a
21.2500000000	n/a	n/a	stimulus	n/a	124081.jpg	difficult_distractor	n/a
23.0790000000	n/a	n/a	stimulus	345	35023.jpg	difficult_target	n/a
23.4240000000	n/a	n/a	response	n/a	n/a	correct	n/a
24.9820000000	n/a	n/a	stimulus	247	35023.jpg	difficult_target	n/a
25.2290000000	n/a	n/a	response	n/a	n/a	correct	n/a
26.8240000000	n/a	n/a	stimulus	225	35023.jpg	difficult_target	n/a
27.0490000000	n/a	n/a	response	n/a	n/a	correct	n/a
28.7200000000	n/a	n/a	stimulus	245	35023.jpg	difficult_target	n/a
28.9650000000	n/a	n/a	response	n/a	n/a	correct	n/a
30.6170000000	n/a	n/a	stimulus	308	35023.jpg	difficult_target	n/a
30.9250000000	n/a	n/a	response	n/a	n/a	correct	n/a
32.7930000000	n/a	n/a	stimulus	n/a	177096.jpg	difficult_distractor	n/a
34.8310000000	n/a	n/a	stimulus	n/a	83001.jpg	difficult_distractor	n/a
36.8910000000	n/a	n/a	stimulus	n/a	121015.jpg	difficult_distractor	n/a
39.0700000000	n/a	n/a	stimulus	214	35023.jpg	difficult_target	n/a
39.2840000000	n/a	n/a	response	n/a	n/a	correct	n/a
41.0420000000	n/a	n/a	stimulus	n/a	111034.jpg	difficult_distractor	n/a
43.2070000000	n/a	n/a	stimulus	n/a	162006.jpg	difficult_distractor	n/a
45.0780000000	n/a	n/a	stimulus	n/a	5045.jpg	difficult_distractor	n/a
47.0170000000	n/a	n/a	stimulus	n/a	242083.jpg	difficult_distractor	n/a
48.9010000000	n/a	n/a	stimulus	302	35023.jpg	difficult_target	n/a
49.2030000000	n/a	n/a	response	n/a	n/a	correct	n/a
53.0430000000	n/a	n/a	stimulus	n/a	58016.jpg	difficult_distractor	n/a
55.0450000000	n/a	n/a	stimulus	n/a	138078.jpg	difficult_distractor	n/a
57.1470000000	n/a	n/a	stimulus	n/a	253013.jpg	difficult_distractor	n/a
59.0320000000	n/a	n/a	stimulus	n/a	121057.jpg	difficult_distractor	n/a
61.0460000000	n/a	n/a	stimulus	290	35023.jpg	difficult_target	n/a
61.3360000000	n/a	n/a	response	n/a	n/a	correct	n/a
62.8690000000	n/a	n/a	stimulus	n/a	121051.jpg	difficult_distractor	n/a
65.0210000000	n/a	n/a	stimulus	388	35023.jpg	difficult_target	n/a
65.4090000000	n/a	n/a	response	n/a	n/a	correct	n/a
67.0740000000	n/a	n/a	stimulus	329	35023.jpg	difficult_target	n/a
67.4030000000	n/a	n/a	response	n/a	n/a	correct	n/a
69.2180000000	n/a	n/a	stimulus	277	35023.jpg	difficult_target	n/a
69.4950000000	n/a	n/a	response	n/a	n/a	correct	n/a
71.4100000000	n/a	n/a	stimulus	275	35023.jpg	difficult_target	n/a
71.6850000000	n/a	n/a	response	n/a	n/a	correct	n/a
73.4480000000	n/a	n/a	stimulus	n/a	19089.jpg	difficult_distractor	n/a
75.4410000000	n/a	n/a	stimulus	n/a	207069.jpg	difficult_distractor	n/a
77.5490000000	n/a	n/a	stimulus	n/a	27082.jpg	difficult_distractor	n/a
79.3850000000	n/a	n/a	stimulus	344	35023.jpg	difficult_target	n/a
79.7290000000	n/a	n/a	response	n/a	n/a	correct	n/a
81.4600000000	n/a	n/a	stimulus	271	35023.jpg	difficult_target	n/a
81.7310000000	n/a	n/a	response	n/a	n/a	correct	n/a
83.6380000000	n/a	n/a	stimulus	224	35023.jpg	difficult_target	n/a
83.8620000000	n/a	n/a	response	n/a	n/a	correct	n/a
85.6280000000	n/a	n/a	stimulus	240	35023.jpg	difficult_target	n/a
85.8680000000	n/a	n/a	response	n/a	n/a	correct	n/a
87.6440000000	n/a	n/a	stimulus	n/a	13090.jpg	difficult_distractor	n/a
89.5260000000	n/a	n/a	stimulus	n/a	32073.jpg	difficult_distractor	n/a
91.7070000000	n/a	n/a	stimulus	n/a	96021.jpg	difficult_distractor	n/a
93.8010000000	n/a	n/a	stimulus	234	35023.jpg	difficult_target	n/a
94.0350000000	n/a	n/a	response	n/a	n/a	correct	n/a
95.7130000000	n/a	n/a	stimulus	268	35023.jpg	difficult_target	n/a
95.9810000000	n/a	n/a	response	n/a	n/a	correct	n/a
97.6790000000	n/a	n/a	stimulus	253	35023.jpg	difficult_target	n/a
97.9320000000	n/a	n/a	response	n/a	n/a	correct	n/a
99.6990000000	n/a	n/a	stimulus	213	35023.jpg	difficult_target	n/a
99.9120000000	n/a	n/a	response	n/a	n/a	correct	n/a
101.5240000000	n/a	n/a	stimulus	n/a	374053.jpg	difficult_distractor	n/a
103.4660000000	n/a	n/a	stimulus	434	35023.jpg	difficult_target	n/a
103.9000000000	n/a	n/a	response	n/a	n/a	correct	n/a
107.4460000000	n/a	n/a	stimulus	n/a	69010.jpg	difficult_distractor	n/a
109.6010000000	n/a	n/a	stimulus	n/a	83045.jpg	difficult_distractor	n/a
111.5090000000	n/a	n/a	stimulus	n/a	374037.jpg	difficult_distractor	n/a
113.5790000000	n/a	n/a	stimulus	n/a	184060.jpg	difficult_distractor	n/a
115.4400000000	n/a	n/a	stimulus	215	329054.jpg	difficult_distractor	n/a
115.6550000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
117.6500000000	n/a	n/a	stimulus	n/a	144069.jpg	difficult_distractor	n/a
119.7670000000	n/a	n/a	stimulus	n/a	115015.jpg	difficult_distractor	n/a
121.9620000000	n/a	n/a	stimulus	390	35023.jpg	difficult_target	n/a
122.3520000000	n/a	n/a	response	n/a	n/a	correct	n/a
124.0400000000	n/a	n/a	stimulus	318	35023.jpg	difficult_target	n/a
124.3580000000	n/a	n/a	response	n/a	n/a	correct	n/a
126.1700000000	n/a	n/a	stimulus	n/a	131082.jpg	difficult_distractor	n/a
128.2470000000	n/a	n/a	stimulus	299	35023.jpg	difficult_target	n/a
128.5460000000	n/a	n/a	response	n/a	n/a	correct	n/a
130.4300000000	n/a	n/a	stimulus	266	35023.jpg	difficult_target	n/a
130.6960000000	n/a	n/a	response	n/a	n/a	correct	n/a
132.6210000000	n/a	n/a	stimulus	n/a	5015.jpg	difficult_distractor	n/a
