onset	duration	sample	trial_type	response_time	stim_file	value	HED
2.6560000000	n/a	n/a	stimulus	327	209046.jpg	difficult_target	n/a
2.9830000000	n/a	n/a	response	n/a	n/a	correct	n/a
4.6960000000	n/a	n/a	stimulus	n/a	162006.jpg	difficult_distractor	n/a
6.5810000000	n/a	n/a	stimulus	309	209046.jpg	difficult_target	n/a
6.8900000000	n/a	n/a	response	n/a	n/a	correct	n/a
8.5870000000	n/a	n/a	stimulus	n/a	385073.jpg	difficult_distractor	n/a
10.4490000000	n/a	n/a	stimulus	n/a	329054.jpg	difficult_distractor	n/a
12.4930000000	n/a	n/a	stimulus	264	209046.jpg	difficult_target	n/a
12.7570000000	n/a	n/a	response	n/a	n/a	correct	n/a
14.6300000000	n/a	n/a	stimulus	n/a	19089.jpg	difficult_distractor	n/a
16.7980000000	n/a	n/a	stimulus	n/a	138078.jpg	difficult_distractor	n/a
18.6290000000	n/a	n/a	stimulus	306	209046.jpg	difficult_target	n/a
18.9350000000	n/a	n/a	response	n/a	n/a	correct	n/a
20.5800000000	n/a	n/a	stimulus	307	209046.jpg	difficult_target	n/a
20.8870000000	n/a	n/a	response	n/a	n/a	correct	n/a
22.7710000000	n/a	n/a	stimulus	274	209046.jpg	difficult_target	n/a
23.0450000000	n/a	n/a	response	n/a	n/a	correct	n/a
24.6550000000	n/a	n/a	stimulus	267	124029.jpg	difficult_distractor	n/a
24.9220000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
26.8070000000	n/a	n/a	stimulus	390	209046.jpg	difficult_target	n/a
27.1970000000	n/a	n/a	response	n/a	n/a	correct	n/a
28.8800000000	n/a	n/a	stimulus	n/a	144069.jpg	difficult_distractor	n/a
30.9150000000	n/a	n/a	stimulus	n/a	115015.jpg	difficult_distractor	n/a
32.9680000000	n/a	n/a	stimulus	n/a	121015.jpg	difficult_distractor	n/a
35.0470000000	n/a	n/a	stimulus	n/a	374037.jpg	difficult_distractor	n/a
37.0050000000	n/a	n/a	stimulus	n/a	297057.jpg	difficult_distractor	n/a
39.0900000000	n/a	n/a	stimulus	n/a	5045.jpg	difficult_distractor	n/a
41.1220000000	n/a	n/a	stimulus	329	209046.jpg	difficult_target	n/a
41.4510000000	n/a	n/a	response	n/a	n/a	correct	n/a
42.9830000000	n/a	n/a	stimulus	386	209046.jpg	difficult_target	n/a
43.3690000000	n/a	n/a	response	n/a	n/a	correct	n/a
45.0390000000	n/a	n/a	stimulus	463	209046.jpg	difficult_target	n/a
45.5020000000	n/a	n/a	response	n/a	n/a	correct	n/a
47.2190000000	n/a	n/a	stimulus	309	209046.jpg	difficult_target	n/a
47.5280000000	n/a	n/a	response	n/a	n/a	correct	n/a
49.1840000000	n/a	n/a	stimulus	358	209046.jpg	difficult_target	n/a
49.5420000000	n/a	n/a	response	n/a	n/a	correct	n/a
51.2410000000	n/a	n/a	stimulus	n/a	374053.jpg	difficult_distractor	n/a
53.1450000000	n/a	n/a	stimulus	n/a	86006.jpg	difficult_distractor	n/a
55.0730000000	n/a	n/a	stimulus	n/a	184060.jpg	difficult_distractor	n/a
56.9660000000	n/a	n/a	stimulus	508	209046.jpg	difficult_target	n/a
57.4740000000	n/a	n/a	response	n/a	n/a	correct	n/a
58.9460000000	n/a	n/a	stimulus	n/a	71073.jpg	difficult_distractor	n/a
60.8130000000	n/a	n/a	stimulus	n/a	13090.jpg	difficult_distractor	n/a
62.9720000000	n/a	n/a	stimulus	345	209046.jpg	difficult_target	n/a
63.3170000000	n/a	n/a	response	n/a	n/a	correct	n/a
64.9410000000	n/a	n/a	stimulus	382	209046.jpg	difficult_target	n/a
65.3230000000	n/a	n/a	response	n/a	n/a	correct	n/a
66.9760000000	n/a	n/a	stimulus	403	209046.jpg	difficult_target	n/a
67.3790000000	n/a	n/a	response	n/a	n/a	correct	n/a
69.0290000000	n/a	n/a	stimulus	n/a	266034.jpg	difficult_distractor	n/a
71.1220000000	n/a	n/a	stimulus	n/a	83001.jpg	difficult_distractor	n/a
73.3180000000	n/a	n/a	stimulus	455	209046.jpg	difficult_target	n/a
73.7730000000	n/a	n/a	response	n/a	n/a	correct	n/a
75.3850000000	n/a	n/a	stimulus	284	209046.jpg	difficult_target	n/a
75.6690000000	n/a	n/a	response	n/a	n/a	correct	n/a
77.4120000000	n/a	n/a	stimulus	296	209046.jpg	difficult_target	n/a
77.7080000000	n/a	n/a	response	n/a	n/a	correct	n/a
79.2820000000	n/a	n/a	stimulus	n/a	69010.jpg	difficult_distractor	n/a
81.4760000000	n/a	n/a	stimulus	388	209046.jpg	difficult_target	n/a
81.8640000000	n/a	n/a	response	n/a	n/a	correct	n/a
83.3950000000	n/a	n/a	stimulus	n/a	32073.jpg	difficult_distractor	n/a
85.3130000000	n/a	n/a	stimulus	n/a	13071.jpg	difficult_distractor	n/a
87.2190000000	n/a	n/a	stimulus	334	209046.jpg	difficult_target	n/a
87.5530000000	n/a	n/a	response	n/a	n/a	correct	n/a
89.2600000000	n/a	n/a	stimulus	399	209046.jpg	difficult_target	n/a
89.6590000000	n/a	n/a	response	n/a	n/a	correct	n/a
91.3170000000	n/a	n/a	stimulus	n/a	261016.jpg	difficult_distractor	n/a
93.3020000000	n/a	n/a	stimulus	359	209046.jpg	difficult_target	n/a
93.6610000000	n/a	n/a	response	n/a	n/a	correct	n/a
95.1160000000	n/a	n/a	stimulus	n/a	58016.jpg	difficult_distractor	n/a
97.1920000000	n/a	n/a	stimulus	n/a	126044.jpg	difficult_distractor	n/a
99.0910000000	n/a	n/a	stimulus	381	209046.jpg	difficult_target	n/a
99.4720000000	n/a	n/a	response	n/a	n/a	correct	n/a
101.2940000000	n/a	n/a	stimulus	295	209046.jpg	difficult_target	n/a
101.5890000000	n/a	n/a	response	n/a	n/a	correct	n/a
103.4900000000	n/a	n/a	stimulus	n/a	177096.jpg	difficult_distractor	n/a
105.5980000000	n/a	n/a	stimulus	349	209046.jpg	difficult_target	n/a
105.9470000000	n/a	n/a	response	n/a	n/a	correct	n/a
107.5090000000	n/a	n/a	stimulus	298	209046.jpg	difficult_target	n/a
107.8070000000	n/a	n/a	response	n/a	n/a	correct	n/a
109.4440000000	n/a	n/a	stimulus	n/a	171002.jpg	difficult_distractor	n/a
111.5690000000	n/a	n/a	stimulus	n/a	138013.jpg	difficult_distractor	n/a
113.7040000000	n/a	n/a	stimulus	341	209046.jpg	difficult_target	n/a
114.0450000000	n/a	n/a	response	n/a	n/a	correct	n/a
115.7910000000	n/a	n/a	stimulus	n/a	83045.jpg	difficult_distractor	n/a
117.6780000000	n/a	n/a	stimulus	n/a	124081.jpg	difficult_distractor	n/a
119.5780000000	n/a	n/a	stimulus	n/a	267039.jpg	difficult_distractor	n/a
121.5720000000	n/a	n/a	stimulus	n/a	121051.jpg	difficult_distractor	n/a
123.4550000000	n/a	n/a	stimulus	n/a	124099.jpg	difficult_distractor	n/a
125.6140000000	n/a	n/a	stimulus	n/a	207069.jpg	difficult_distractor	n/a
127.7060000000	n/a	n/a	stimulus	n/a	96021.jpg	difficult_distractor	n/a
129.5720000000	n/a	n/a	stimulus	n/a	101001.jpg	difficult_distractor	n/a
