onset	duration	sample	trial_type	response_time	stim_file	value	HED
3.0510000000	n/a	n/a	stimulus	480	19046.jpg	difficult_target	n/a
3.5310000000	n/a	n/a	response	n/a	n/a	correct	n/a
5.1010000000	n/a	n/a	stimulus	302	19046.jpg	difficult_target	n/a
5.4030000000	n/a	n/a	response	n/a	n/a	correct	n/a
6.9730000000	n/a	n/a	stimulus	254	19046.jpg	difficult_target	n/a
7.2270000000	n/a	n/a	response	n/a	n/a	correct	n/a
8.8220000000	n/a	n/a	stimulus	n/a	374096.jpg	difficult_distractor	n/a
10.6630000000	n/a	n/a	stimulus	222	19046.jpg	difficult_target	n/a
10.8850000000	n/a	n/a	response	n/a	n/a	correct	n/a
12.6170000000	n/a	n/a	stimulus	319	19046.jpg	difficult_target	n/a
12.9360000000	n/a	n/a	response	n/a	n/a	correct	n/a
14.5930000000	n/a	n/a	stimulus	281	19046.jpg	difficult_target	n/a
14.8740000000	n/a	n/a	response	n/a	n/a	correct	n/a
16.5520000000	n/a	n/a	stimulus	n/a	147095.jpg	difficult_distractor	n/a
18.3850000000	n/a	n/a	stimulus	n/a	11081.jpg	difficult_distractor	n/a
20.5890000000	n/a	n/a	stimulus	235	19046.jpg	difficult_target	n/a
20.8240000000	n/a	n/a	response	n/a	n/a	correct	n/a
22.5140000000	n/a	n/a	stimulus	270	19046.jpg	difficult_target	n/a
22.7840000000	n/a	n/a	response	n/a	n/a	correct	n/a
24.3600000000	n/a	n/a	stimulus	280	61001.jpg	difficult_distractor	n/a
24.6400000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
26.5590000000	n/a	n/a	stimulus	n/a	253050.jpg	difficult_distractor	n/a
28.6520000000	n/a	n/a	stimulus	n/a	44021.jpg	difficult_distractor	n/a
30.8290000000	n/a	n/a	stimulus	n/a	297069.jpg	difficult_distractor	n/a
32.9370000000	n/a	n/a	stimulus	269	19046.jpg	difficult_target	n/a
33.2060000000	n/a	n/a	response	n/a	n/a	correct	n/a
35.0210000000	n/a	n/a	stimulus	n/a	208087.jpg	difficult_distractor	n/a
37.0100000000	n/a	n/a	stimulus	n/a	61029.jpg	difficult_distractor	n/a
39.0980000000	n/a	n/a	stimulus	n/a	250066.jpg	difficult_distractor	n/a
41.2840000000	n/a	n/a	stimulus	314	19046.jpg	difficult_target	n/a
41.5980000000	n/a	n/a	response	n/a	n/a	correct	n/a
43.3250000000	n/a	n/a	stimulus	348	19046.jpg	difficult_target	n/a
43.6730000000	n/a	n/a	response	n/a	n/a	correct	n/a
45.4770000000	n/a	n/a	stimulus	267	19046.jpg	difficult_target	n/a
45.7440000000	n/a	n/a	response	n/a	n/a	correct	n/a
47.3670000000	n/a	n/a	stimulus	289	19046.jpg	difficult_target	n/a
47.6560000000	n/a	n/a	response	n/a	n/a	correct	n/a
49.4820000000	n/a	n/a	stimulus	281	19046.jpg	difficult_target	n/a
49.7630000000	n/a	n/a	response	n/a	n/a	correct	n/a
51.5620000000	n/a	n/a	stimulus	297	19046.jpg	difficult_target	n/a
51.8590000000	n/a	n/a	response	n/a	n/a	correct	n/a
53.6670000000	n/a	n/a	stimulus	274	19046.jpg	difficult_target	n/a
53.9410000000	n/a	n/a	response	n/a	n/a	correct	n/a
55.8330000000	n/a	n/a	stimulus	301	19046.jpg	difficult_target	n/a
56.1340000000	n/a	n/a	response	n/a	n/a	correct	n/a
57.9120000000	n/a	n/a	stimulus	354	19046.jpg	difficult_target	n/a
58.2660000000	n/a	n/a	response	n/a	n/a	correct	n/a
59.8400000000	n/a	n/a	stimulus	n/a	98040.jpg	difficult_distractor	n/a
61.8350000000	n/a	n/a	stimulus	314	19046.jpg	difficult_target	n/a
62.1490000000	n/a	n/a	response	n/a	n/a	correct	n/a
64.0210000000	n/a	n/a	stimulus	n/a	111004.jpg	difficult_distractor	n/a
66.1280000000	n/a	n/a	stimulus	317	19046.jpg	difficult_target	n/a
66.4450000000	n/a	n/a	response	n/a	n/a	correct	n/a
75.0730000000	n/a	n/a	stimulus	370	19046.jpg	difficult_target	n/a
75.4430000000	n/a	n/a	response	n/a	n/a	correct	n/a
77.0030000000	n/a	n/a	stimulus	n/a	285032.jpg	difficult_distractor	n/a
79.0370000000	n/a	n/a	stimulus	265	384009.jpg	difficult_distractor	n/a
79.3020000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
80.9420000000	n/a	n/a	stimulus	n/a	13038.jpg	difficult_distractor	n/a
82.9680000000	n/a	n/a	stimulus	316	19046.jpg	difficult_target	n/a
83.2840000000	n/a	n/a	response	n/a	n/a	correct	n/a
85.1290000000	n/a	n/a	stimulus	283	19046.jpg	difficult_target	n/a
85.4120000000	n/a	n/a	response	n/a	n/a	correct	n/a
86.9540000000	n/a	n/a	stimulus	n/a	184001.jpg	difficult_distractor	n/a
89.0970000000	n/a	n/a	stimulus	355	19046.jpg	difficult_target	n/a
89.4520000000	n/a	n/a	response	n/a	n/a	correct	n/a
91.1250000000	n/a	n/a	stimulus	n/a	267011.jpg	difficult_distractor	n/a
93.0070000000	n/a	n/a	stimulus	283	19046.jpg	difficult_target	n/a
93.2900000000	n/a	n/a	response	n/a	n/a	correct	n/a
94.9330000000	n/a	n/a	stimulus	291	19046.jpg	difficult_target	n/a
95.2240000000	n/a	n/a	response	n/a	n/a	correct	n/a
96.7880000000	n/a	n/a	stimulus	319	19046.jpg	difficult_target	n/a
97.1070000000	n/a	n/a	response	n/a	n/a	correct	n/a
98.8710000000	n/a	n/a	stimulus	350	19046.jpg	difficult_target	n/a
99.2210000000	n/a	n/a	response	n/a	n/a	correct	n/a
100.9710000000	n/a	n/a	stimulus	n/a	11022.jpg	difficult_distractor	n/a
102.9790000000	n/a	n/a	stimulus	294	101086.jpg	difficult_distractor	n/a
103.2730000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
105.1800000000	n/a	n/a	stimulus	417	19046.jpg	difficult_target	n/a
105.5970000000	n/a	n/a	response	n/a	n/a	correct	n/a
107.1110000000	n/a	n/a	stimulus	n/a	46044.jpg	difficult_distractor	n/a
109.2450000000	n/a	n/a	stimulus	n/a	158072.jpg	difficult_distractor	n/a
111.1790000000	n/a	n/a	stimulus	n/a	138024.jpg	difficult_distractor	n/a
113.0710000000	n/a	n/a	stimulus	n/a	334056.jpg	difficult_distractor	n/a
115.0830000000	n/a	n/a	stimulus	295	19046.jpg	difficult_target	n/a
115.3780000000	n/a	n/a	response	n/a	n/a	correct	n/a
116.9910000000	n/a	n/a	stimulus	284	19046.jpg	difficult_target	n/a
117.2750000000	n/a	n/a	response	n/a	n/a	correct	n/a
119.0170000000	n/a	n/a	stimulus	n/a	143016.jpg	difficult_distractor	n/a
120.9260000000	n/a	n/a	stimulus	277	19046.jpg	difficult_target	n/a
121.2030000000	n/a	n/a	response	n/a	n/a	correct	n/a
122.9930000000	n/a	n/a	stimulus	n/a	227016.jpg	difficult_distractor	n/a
125.0220000000	n/a	n/a	stimulus	299	19046.jpg	difficult_target	n/a
125.3210000000	n/a	n/a	response	n/a	n/a	correct	n/a
126.9930000000	n/a	n/a	stimulus	302	19046.jpg	difficult_target	n/a
127.2950000000	n/a	n/a	response	n/a	n/a	correct	n/a
128.8210000000	n/a	n/a	stimulus	293	19046.jpg	difficult_target	n/a
129.1140000000	n/a	n/a	response	n/a	n/a	correct	n/a
130.7340000000	n/a	n/a	stimulus	n/a	98029.jpg	difficult_distractor	n/a
132.8140000000	n/a	n/a	stimulus	n/a	48066.jpg	difficult_distractor	n/a
134.9180000000	n/a	n/a	stimulus	250	19046.jpg	difficult_target	n/a
135.1680000000	n/a	n/a	response	n/a	n/a	correct	n/a
136.9010000000	n/a	n/a	stimulus	274	19046.jpg	difficult_target	n/a
137.1750000000	n/a	n/a	response	n/a	n/a	correct	n/a
138.9170000000	n/a	n/a	stimulus	n/a	36196.jpg	difficult_distractor	n/a
140.7560000000	n/a	n/a	stimulus	n/a	86093.jpg	difficult_distractor	n/a
142.8610000000	n/a	n/a	stimulus	317	19046.jpg	difficult_target	n/a
143.1780000000	n/a	n/a	response	n/a	n/a	correct	n/a
144.8020000000	n/a	n/a	stimulus	274	19046.jpg	difficult_target	n/a
145.0760000000	n/a	n/a	response	n/a	n/a	correct	n/a
146.7240000000	n/a	n/a	stimulus	n/a	83097.jpg	difficult_distractor	n/a
148.5870000000	n/a	n/a	stimulus	365	19046.jpg	difficult_target	n/a
148.9520000000	n/a	n/a	response	n/a	n/a	correct	n/a
150.4560000000	n/a	n/a	stimulus	n/a	227096.jpg	difficult_distractor	n/a
152.6550000000	n/a	n/a	stimulus	n/a	334085.jpg	difficult_distractor	n/a
