onset	duration	sample	trial_type	response_time	stim_file	value	HED
4.5410000000	n/a	n/a	stimulus	n/a	144086.jpg	animal_distractor	n/a
6.7480000000	n/a	n/a	stimulus	339	210055.jpg	animal_target	n/a
7.0870000000	n/a	n/a	response	n/a	n/a	correct	n/a
8.6900000000	n/a	n/a	stimulus	n/a	121000.jpg	animal_distractor	n/a
10.6770000000	n/a	n/a	stimulus	n/a	116020.jpg	animal_distractor	n/a
12.5230000000	n/a	n/a	stimulus	372	105038.jpg	animal_target	n/a
12.8950000000	n/a	n/a	response	n/a	n/a	correct	n/a
14.6020000000	n/a	n/a	stimulus	n/a	307043.jpg	animal_target	n/a
16.6600000000	n/a	n/a	stimulus	n/a	132015.jpg	animal_distractor	n/a
18.8340000000	n/a	n/a	stimulus	n/a	332013.jpg	animal_distractor	n/a
20.9720000000	n/a	n/a	stimulus	372	110002.jpg	animal_target	n/a
21.3440000000	n/a	n/a	response	n/a	n/a	correct	n/a
23.1700000000	n/a	n/a	stimulus	n/a	147030.jpg	animal_distractor	n/a
25.2620000000	n/a	n/a	stimulus	n/a	25076.jpg	animal_distractor	n/a
27.1560000000	n/a	n/a	stimulus	347	163070.jpg	animal_target	n/a
27.5030000000	n/a	n/a	response	n/a	n/a	correct	n/a
28.9930000000	n/a	n/a	stimulus	n/a	374091.jpg	animal_distractor	n/a
31.0380000000	n/a	n/a	stimulus	331	8051.jpg	animal_target	n/a
31.3690000000	n/a	n/a	response	n/a	n/a	correct	n/a
33.0670000000	n/a	n/a	stimulus	n/a	116028.jpg	animal_distractor	n/a
35.2460000000	n/a	n/a	stimulus	n/a	28025.jpg	animal_distractor	n/a
37.2500000000	n/a	n/a	stimulus	365	6055.jpg	animal_target	n/a
37.6150000000	n/a	n/a	response	n/a	n/a	correct	n/a
39.3370000000	n/a	n/a	stimulus	n/a	82063.jpg	animal_distractor	n/a
41.5390000000	n/a	n/a	stimulus	479	6043.jpg	animal_target	n/a
42.0180000000	n/a	n/a	response	n/a	n/a	correct	n/a
43.4410000000	n/a	n/a	stimulus	n/a	138067.jpg	animal_distractor	n/a
