onset	duration	sample	trial_type	response_time	stim_file	value	HED
2.7130000000	n/a	n/a	stimulus	n/a	50097.jpg	nonanimal_distractor	n/a
4.8700000000	n/a	n/a	stimulus	n/a	385003.jpg	nonanimal_distractor	n/a
6.8540000000	n/a	n/a	stimulus	356	250057.jpg	nonanimal_target	n/a
7.2100000000	n/a	n/a	response	n/a	n/a	correct	n/a
8.8530000000	n/a	n/a	stimulus	293	250057.jpg	nonanimal_target	n/a
9.1460000000	n/a	n/a	response	n/a	n/a	correct	n/a
10.6980000000	n/a	n/a	stimulus	n/a	97072.jpg	nonanimal_distractor	n/a
12.7430000000	n/a	n/a	stimulus	n/a	33025.jpg	nonanimal_distractor	n/a
14.7910000000	n/a	n/a	stimulus	338	250057.jpg	nonanimal_target	n/a
15.1290000000	n/a	n/a	response	n/a	n/a	correct	n/a
16.7320000000	n/a	n/a	stimulus	n/a	275092.jpg	nonanimal_distractor	n/a
18.6530000000	n/a	n/a	stimulus	303	250057.jpg	nonanimal_target	n/a
18.9560000000	n/a	n/a	response	n/a	n/a	correct	n/a
20.4650000000	n/a	n/a	stimulus	355	250057.jpg	nonanimal_target	n/a
20.8200000000	n/a	n/a	response	n/a	n/a	correct	n/a
22.4620000000	n/a	n/a	stimulus	344	48098.jpg	nonanimal_distractor	n/a
22.8060000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
24.5690000000	n/a	n/a	stimulus	n/a	334034.jpg	nonanimal_distractor	n/a
26.5270000000	n/a	n/a	stimulus	n/a	71097.jpg	nonanimal_distractor	n/a
28.4010000000	n/a	n/a	stimulus	n/a	61014.jpg	nonanimal_distractor	n/a
30.4410000000	n/a	n/a	stimulus	404	250057.jpg	nonanimal_target	n/a
30.8450000000	n/a	n/a	response	n/a	n/a	correct	n/a
32.4470000000	n/a	n/a	stimulus	338	250057.jpg	nonanimal_target	n/a
32.7850000000	n/a	n/a	response	n/a	n/a	correct	n/a
34.2820000000	n/a	n/a	stimulus	n/a	82030.jpg	nonanimal_distractor	n/a
36.2620000000	n/a	n/a	stimulus	383	250057.jpg	nonanimal_target	n/a
36.6450000000	n/a	n/a	response	n/a	n/a	correct	n/a
38.1910000000	n/a	n/a	stimulus	308	250057.jpg	nonanimal_target	n/a
38.4990000000	n/a	n/a	response	n/a	n/a	correct	n/a
40.0900000000	n/a	n/a	stimulus	283	250057.jpg	nonanimal_target	n/a
40.3730000000	n/a	n/a	response	n/a	n/a	correct	n/a
41.9810000000	n/a	n/a	stimulus	n/a	44028.jpg	nonanimal_distractor	n/a
44.1130000000	n/a	n/a	stimulus	401	250057.jpg	nonanimal_target	n/a
44.5140000000	n/a	n/a	response	n/a	n/a	correct	n/a
46.1980000000	n/a	n/a	stimulus	n/a	102036.jpg	nonanimal_distractor	n/a
48.3440000000	n/a	n/a	stimulus	n/a	27000.jpg	nonanimal_distractor	n/a
50.2730000000	n/a	n/a	stimulus	339	250057.jpg	nonanimal_target	n/a
50.6120000000	n/a	n/a	response	n/a	n/a	correct	n/a
52.3020000000	n/a	n/a	stimulus	n/a	281013.jpg	nonanimal_distractor	n/a
54.3820000000	n/a	n/a	stimulus	n/a	102099.jpg	nonanimal_distractor	n/a
56.2530000000	n/a	n/a	stimulus	n/a	2016.jpg	nonanimal_distractor	n/a
58.2780000000	n/a	n/a	stimulus	n/a	93024.jpg	nonanimal_distractor	n/a
60.4580000000	n/a	n/a	stimulus	343	250057.jpg	nonanimal_target	n/a
60.8010000000	n/a	n/a	response	n/a	n/a	correct	n/a
62.3270000000	n/a	n/a	stimulus	n/a	5025.jpg	nonanimal_distractor	n/a
64.4620000000	n/a	n/a	stimulus	421	250057.jpg	nonanimal_target	n/a
64.8830000000	n/a	n/a	response	n/a	n/a	correct	n/a
66.3060000000	n/a	n/a	stimulus	467	250057.jpg	nonanimal_target	n/a
66.7730000000	n/a	n/a	response	n/a	n/a	correct	n/a
68.1920000000	n/a	n/a	stimulus	n/a	138053.jpg	nonanimal_distractor	n/a
70.3210000000	n/a	n/a	stimulus	357	250057.jpg	nonanimal_target	n/a
70.6780000000	n/a	n/a	response	n/a	n/a	correct	n/a
72.3950000000	n/a	n/a	stimulus	n/a	27072.jpg	nonanimal_distractor	n/a
