onset	duration	sample	trial_type	response_time	stim_file	value	HED
2.9420000000	n/a	n/a	stimulus	309	173071.jpg	easy_target	n/a
3.2510000000	n/a	n/a	response	n/a	n/a	correct	n/a
5.1480000000	n/a	n/a	stimulus	n/a	250023.jpg	easy_distractor	n/a
7.0820000000	n/a	n/a	stimulus	388	173071.jpg	easy_target	n/a
7.4700000000	n/a	n/a	response	n/a	n/a	correct	n/a
8.9960000000	n/a	n/a	stimulus	n/a	248098.jpg	easy_distractor	n/a
11.1820000000	n/a	n/a	stimulus	n/a	177042.jpg	easy_distractor	n/a
13.2730000000	n/a	n/a	stimulus	292	173071.jpg	easy_target	n/a
13.5650000000	n/a	n/a	response	n/a	n/a	correct	n/a
15.4000000000	n/a	n/a	stimulus	226	173071.jpg	easy_target	n/a
15.6260000000	n/a	n/a	response	n/a	n/a	correct	n/a
17.2710000000	n/a	n/a	stimulus	n/a	28060.jpg	easy_distractor	n/a
19.1680000000	n/a	n/a	stimulus	n/a	111014.jpg	easy_distractor	n/a
21.3580000000	n/a	n/a	stimulus	n/a	68015.jpg	easy_distractor	n/a
23.3240000000	n/a	n/a	stimulus	n/a	73080.jpg	easy_distractor	n/a
25.4280000000	n/a	n/a	stimulus	265	173071.jpg	easy_target	n/a
25.6930000000	n/a	n/a	response	n/a	n/a	correct	n/a
27.2980000000	n/a	n/a	stimulus	n/a	58070.jpg	easy_distractor	n/a
29.2650000000	n/a	n/a	stimulus	n/a	126026.jpg	easy_distractor	n/a
31.1810000000	n/a	n/a	stimulus	261	173071.jpg	easy_target	n/a
31.4420000000	n/a	n/a	response	n/a	n/a	correct	n/a
33.3540000000	n/a	n/a	stimulus	446	173071.jpg	easy_target	n/a
33.8000000000	n/a	n/a	response	n/a	n/a	correct	n/a
35.2480000000	n/a	n/a	stimulus	n/a	124011.jpg	easy_distractor	n/a
37.3450000000	n/a	n/a	stimulus	n/a	285006.jpg	easy_distractor	n/a
39.2590000000	n/a	n/a	stimulus	319	173071.jpg	easy_target	n/a
39.5780000000	n/a	n/a	response	n/a	n/a	correct	n/a
41.3290000000	n/a	n/a	stimulus	n/a	71082.jpg	easy_distractor	n/a
43.4570000000	n/a	n/a	stimulus	288	173071.jpg	easy_target	n/a
43.7450000000	n/a	n/a	response	n/a	n/a	correct	n/a
45.5670000000	n/a	n/a	stimulus	487	173071.jpg	easy_target	n/a
46.0540000000	n/a	n/a	response	n/a	n/a	correct	n/a
49.5370000000	n/a	n/a	stimulus	343	173071.jpg	easy_target	n/a
49.8800000000	n/a	n/a	response	n/a	n/a	correct	n/a
51.4030000000	n/a	n/a	stimulus	n/a	28002.jpg	easy_distractor	n/a
53.2430000000	n/a	n/a	stimulus	347	173071.jpg	easy_target	n/a
53.5900000000	n/a	n/a	response	n/a	n/a	correct	n/a
55.2670000000	n/a	n/a	stimulus	350	173071.jpg	easy_target	n/a
55.6170000000	n/a	n/a	response	n/a	n/a	correct	n/a
57.1400000000	n/a	n/a	stimulus	236	173071.jpg	easy_target	n/a
57.3760000000	n/a	n/a	response	n/a	n/a	correct	n/a
59.3180000000	n/a	n/a	stimulus	225	173071.jpg	easy_target	n/a
59.5430000000	n/a	n/a	response	n/a	n/a	correct	n/a
61.2430000000	n/a	n/a	stimulus	n/a	56018.jpg	easy_distractor	n/a
63.2890000000	n/a	n/a	stimulus	324	173071.jpg	easy_target	n/a
63.6130000000	n/a	n/a	response	n/a	n/a	correct	n/a
65.3960000000	n/a	n/a	stimulus	n/a	23098.jpg	easy_distractor	n/a
67.5850000000	n/a	n/a	stimulus	327	173071.jpg	easy_target	n/a
67.9120000000	n/a	n/a	response	n/a	n/a	correct	n/a
69.5730000000	n/a	n/a	stimulus	357	173071.jpg	easy_target	n/a
69.9300000000	n/a	n/a	response	n/a	n/a	correct	n/a
71.7250000000	n/a	n/a	stimulus	193	173071.jpg	easy_target	n/a
71.9180000000	n/a	n/a	response	n/a	n/a	correct	n/a
73.8490000000	n/a	n/a	stimulus	220	173071.jpg	easy_target	n/a
74.0690000000	n/a	n/a	response	n/a	n/a	correct	n/a
75.9380000000	n/a	n/a	stimulus	174	68036.jpg	easy_distractor	n/a
76.1120000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
77.8310000000	n/a	n/a	stimulus	286	173071.jpg	easy_target	n/a
78.1170000000	n/a	n/a	response	n/a	n/a	correct	n/a
79.6660000000	n/a	n/a	stimulus	n/a	261096.jpg	easy_distractor	n/a
81.5110000000	n/a	n/a	stimulus	305	173071.jpg	easy_target	n/a
81.8160000000	n/a	n/a	response	n/a	n/a	correct	n/a
83.5480000000	n/a	n/a	stimulus	377	173071.jpg	easy_target	n/a
83.9250000000	n/a	n/a	response	n/a	n/a	correct	n/a
85.5810000000	n/a	n/a	stimulus	235	173071.jpg	easy_target	n/a
85.8160000000	n/a	n/a	response	n/a	n/a	correct	n/a
87.5880000000	n/a	n/a	stimulus	n/a	146021.jpg	easy_distractor	n/a
89.5470000000	n/a	n/a	stimulus	n/a	11076.jpg	easy_distractor	n/a
91.5110000000	n/a	n/a	stimulus	n/a	22066.jpg	easy_distractor	n/a
93.5160000000	n/a	n/a	stimulus	n/a	207012.jpg	easy_distractor	n/a
95.4800000000	n/a	n/a	stimulus	n/a	131053.jpg	easy_distractor	n/a
97.3560000000	n/a	n/a	stimulus	265	173071.jpg	easy_target	n/a
97.6210000000	n/a	n/a	response	n/a	n/a	correct	n/a
99.4220000000	n/a	n/a	stimulus	257	173071.jpg	easy_target	n/a
99.6790000000	n/a	n/a	response	n/a	n/a	correct	n/a
101.5620000000	n/a	n/a	stimulus	250	173071.jpg	easy_target	n/a
101.8120000000	n/a	n/a	response	n/a	n/a	correct	n/a
103.5460000000	n/a	n/a	stimulus	n/a	86027.jpg	easy_distractor	n/a
105.5140000000	n/a	n/a	stimulus	371	173071.jpg	easy_target	n/a
105.8850000000	n/a	n/a	response	n/a	n/a	correct	n/a
107.6230000000	n/a	n/a	stimulus	300	173071.jpg	easy_target	n/a
107.9230000000	n/a	n/a	response	n/a	n/a	correct	n/a
109.7880000000	n/a	n/a	stimulus	n/a	82068.jpg	easy_distractor	n/a
111.6620000000	n/a	n/a	stimulus	n/a	116000.jpg	easy_distractor	n/a
113.5050000000	n/a	n/a	stimulus	388	173071.jpg	easy_target	n/a
113.8930000000	n/a	n/a	response	n/a	n/a	correct	n/a
115.5560000000	n/a	n/a	stimulus	n/a	117048.jpg	easy_distractor	n/a
117.6410000000	n/a	n/a	stimulus	n/a	132003.jpg	easy_distractor	n/a
119.4980000000	n/a	n/a	stimulus	376	173071.jpg	easy_target	n/a
119.8740000000	n/a	n/a	response	n/a	n/a	correct	n/a
121.4420000000	n/a	n/a	stimulus	n/a	144085.jpg	easy_distractor	n/a
123.2700000000	n/a	n/a	stimulus	n/a	363019.jpg	easy_distractor	n/a
125.3750000000	n/a	n/a	stimulus	n/a	334019.jpg	easy_distractor	n/a
127.2590000000	n/a	n/a	stimulus	n/a	237083.jpg	easy_distractor	n/a
129.3280000000	n/a	n/a	stimulus	n/a	144055.jpg	easy_distractor	n/a
131.1880000000	n/a	n/a	stimulus	267	173071.jpg	easy_target	n/a
131.4550000000	n/a	n/a	response	n/a	n/a	correct	n/a
135.3150000000	n/a	n/a	stimulus	n/a	28015.jpg	easy_distractor	n/a
137.2730000000	n/a	n/a	stimulus	n/a	150006.jpg	easy_distractor	n/a
139.0880000000	n/a	n/a	stimulus	355	173071.jpg	easy_target	n/a
139.4430000000	n/a	n/a	response	n/a	n/a	correct	n/a
140.9990000000	n/a	n/a	stimulus	n/a	162045.jpg	easy_distractor	n/a
142.8250000000	n/a	n/a	stimulus	340	173071.jpg	easy_target	n/a
143.1650000000	n/a	n/a	response	n/a	n/a	correct	n/a
145.0090000000	n/a	n/a	stimulus	367	173071.jpg	easy_target	n/a
145.3760000000	n/a	n/a	response	n/a	n/a	correct	n/a
147.0000000000	n/a	n/a	stimulus	n/a	266042.jpg	easy_distractor	n/a
149.0520000000	n/a	n/a	stimulus	n/a	260042.jpg	easy_distractor	n/a
151.0640000000	n/a	n/a	stimulus	n/a	142028.jpg	easy_distractor	n/a
153.1970000000	n/a	n/a	stimulus	384	173071.jpg	easy_target	n/a
153.5810000000	n/a	n/a	response	n/a	n/a	correct	n/a
155.3680000000	n/a	n/a	stimulus	296	173071.jpg	easy_target	n/a
155.6640000000	n/a	n/a	response	n/a	n/a	correct	n/a
157.3200000000	n/a	n/a	stimulus	250	173071.jpg	easy_target	n/a
157.5700000000	n/a	n/a	response	n/a	n/a	correct	n/a
159.4710000000	n/a	n/a	stimulus	n/a	121097.jpg	easy_distractor	n/a
161.4740000000	n/a	n/a	stimulus	n/a	297000.jpg	easy_distractor	n/a
163.5850000000	n/a	n/a	stimulus	321	173071.jpg	easy_target	n/a
163.9060000000	n/a	n/a	response	n/a	n/a	correct	n/a
165.6810000000	n/a	n/a	stimulus	n/a	10003.jpg	easy_distractor	n/a
167.7600000000	n/a	n/a	stimulus	374	173071.jpg	easy_target	n/a
168.1340000000	n/a	n/a	response	n/a	n/a	correct	n/a
169.9280000000	n/a	n/a	stimulus	n/a	142004.jpg	easy_distractor	n/a
171.8100000000	n/a	n/a	stimulus	285	173071.jpg	easy_target	n/a
172.0950000000	n/a	n/a	response	n/a	n/a	correct	n/a
173.8930000000	n/a	n/a	stimulus	n/a	250010.jpg	easy_distractor	n/a
175.7070000000	n/a	n/a	stimulus	n/a	82054.jpg	easy_distractor	n/a
177.5500000000	n/a	n/a	stimulus	n/a	166070.jpg	easy_distractor	n/a
179.4660000000	n/a	n/a	stimulus	n/a	194083.jpg	easy_distractor	n/a
181.3020000000	n/a	n/a	stimulus	n/a	111054.jpg	easy_distractor	n/a
183.4200000000	n/a	n/a	stimulus	298	173071.jpg	easy_target	n/a
183.7180000000	n/a	n/a	response	n/a	n/a	correct	n/a
187.4270000000	n/a	n/a	stimulus	348	173071.jpg	easy_target	n/a
187.7750000000	n/a	n/a	response	n/a	n/a	correct	n/a
189.4790000000	n/a	n/a	stimulus	276	173071.jpg	easy_target	n/a
189.7550000000	n/a	n/a	response	n/a	n/a	correct	n/a
191.4060000000	n/a	n/a	stimulus	238	173071.jpg	easy_target	n/a
191.6440000000	n/a	n/a	response	n/a	n/a	correct	n/a
193.2730000000	n/a	n/a	stimulus	222	173071.jpg	easy_target	n/a
193.4950000000	n/a	n/a	response	n/a	n/a	correct	n/a
195.1940000000	n/a	n/a	stimulus	n/a	72034.jpg	easy_distractor	n/a
197.2620000000	n/a	n/a	stimulus	n/a	403017.jpg	easy_distractor	n/a
199.4080000000	n/a	n/a	stimulus	251	173071.jpg	easy_target	n/a
199.6590000000	n/a	n/a	response	n/a	n/a	correct	n/a
201.3450000000	n/a	n/a	stimulus	628	173071.jpg	easy_target	n/a
201.9730000000	n/a	n/a	response	n/a	n/a	correct	n/a
205.5600000000	n/a	n/a	stimulus	n/a	32063.jpg	easy_distractor	n/a
207.4620000000	n/a	n/a	stimulus	338	173071.jpg	easy_target	n/a
207.8000000000	n/a	n/a	response	n/a	n/a	correct	n/a
209.4620000000	n/a	n/a	stimulus	238	173071.jpg	easy_target	n/a
209.7000000000	n/a	n/a	response	n/a	n/a	correct	n/a
