onset	duration	sample	trial_type	response_time	stim_file	value	HED
6.5730000000	n/a	n/a	stimulus	n/a	131004.jpg	animal_distractor	n/a
8.3750000000	n/a	n/a	stimulus	n/a	83051.jpg	animal_distractor	n/a
10.1890000000	n/a	n/a	stimulus	381	52004.jpg	animal_target	n/a
10.5700000000	n/a	n/a	response	n/a	n/a	correct	n/a
12.3350000000	n/a	n/a	stimulus	n/a	166090.jpg	animal_distractor	n/a
14.2180000000	n/a	n/a	stimulus	347	71053.jpg	animal_target	n/a
14.5650000000	n/a	n/a	response	n/a	n/a	correct	n/a
18.6500000000	n/a	n/a	stimulus	n/a	261070.jpg	animal_distractor	n/a
20.7210000000	n/a	n/a	stimulus	n/a	317018.jpg	animal_target	n/a
25.6190000000	n/a	n/a	stimulus	n/a	374089.jpg	animal_distractor	n/a
27.4860000000	n/a	n/a	stimulus	335	317091.jpg	animal_target	n/a
27.8210000000	n/a	n/a	response	n/a	n/a	correct	n/a
31.9890000000	n/a	n/a	stimulus	n/a	13049.jpg	animal_distractor	n/a
33.9610000000	n/a	n/a	stimulus	n/a	98057.jpg	animal_distractor	n/a
35.7950000000	n/a	n/a	stimulus	331	268003.jpg	animal_target	n/a
36.1260000000	n/a	n/a	response	n/a	n/a	correct	n/a
40.5870000000	n/a	n/a	stimulus	n/a	86062.jpg	animal_distractor	n/a
42.4290000000	n/a	n/a	stimulus	n/a	147036.jpg	animal_distractor	n/a
44.5800000000	n/a	n/a	stimulus	307	135079.jpg	animal_target	n/a
44.8870000000	n/a	n/a	response	n/a	n/a	correct	n/a
46.4170000000	n/a	n/a	stimulus	512	112034.jpg	animal_target	n/a
46.9290000000	n/a	n/a	response	n/a	n/a	correct	n/a
51.0580000000	n/a	n/a	stimulus	n/a	329004.jpg	animal_distractor	n/a
53.2390000000	n/a	n/a	stimulus	372	52024.jpg	animal_target	n/a
53.6110000000	n/a	n/a	response	n/a	n/a	correct	n/a
55.2000000000	n/a	n/a	stimulus	263	87054.jpg	animal_target	n/a
55.4630000000	n/a	n/a	response	n/a	n/a	correct	n/a
57.3230000000	n/a	n/a	stimulus	311	329095.jpg	animal_distractor	n/a
57.6340000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
59.2690000000	n/a	n/a	stimulus	n/a	10043.jpg	animal_distractor	n/a
61.3630000000	n/a	n/a	stimulus	259	326014.jpg	animal_target	n/a
61.6220000000	n/a	n/a	response	n/a	n/a	correct	n/a
63.5130000000	n/a	n/a	stimulus	340	187089.jpg	animal_target	n/a
63.8530000000	n/a	n/a	response	n/a	n/a	correct	n/a
65.6150000000	n/a	n/a	stimulus	352	103062.jpg	animal_target	n/a
65.9670000000	n/a	n/a	response	n/a	n/a	correct	n/a
67.5520000000	n/a	n/a	stimulus	n/a	184040.jpg	animal_distractor	n/a
69.4310000000	n/a	n/a	stimulus	n/a	132041.jpg	animal_distractor	n/a
71.3760000000	n/a	n/a	stimulus	343	289025.jpg	animal_target	n/a
71.7190000000	n/a	n/a	response	n/a	n/a	correct	n/a
73.3770000000	n/a	n/a	stimulus	500	87029.jpg	animal_target	n/a
73.8770000000	n/a	n/a	response	n/a	n/a	correct	n/a
75.2930000000	n/a	n/a	stimulus	390	310068.jpg	animal_target	n/a
75.6830000000	n/a	n/a	response	n/a	n/a	correct	n/a
77.4370000000	n/a	n/a	stimulus	295	43005.jpg	animal_target	n/a
77.7320000000	n/a	n/a	response	n/a	n/a	correct	n/a
79.3610000000	n/a	n/a	stimulus	310	108088.jpg	animal_target	n/a
79.6710000000	n/a	n/a	response	n/a	n/a	correct	n/a
81.3680000000	n/a	n/a	stimulus	n/a	248065.jpg	animal_distractor	n/a
83.2420000000	n/a	n/a	stimulus	n/a	374083.jpg	animal_distractor	n/a
85.4050000000	n/a	n/a	stimulus	n/a	116008.jpg	animal_distractor	n/a
87.3340000000	n/a	n/a	stimulus	272	13098.jpg	animal_distractor	n/a
87.6060000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
89.4570000000	n/a	n/a	stimulus	n/a	44001.jpg	animal_distractor	n/a
91.6610000000	n/a	n/a	stimulus	338	311025.jpg	animal_target	n/a
