onset	duration	sample	trial_type	response_time	stim_file	value	HED
12.3790000000	n/a	n/a	stimulus	n/a	48072.jpg	animal_distractor	n/a
14.1820000000	n/a	n/a	stimulus	497	105008.jpg	animal_target	n/a
14.6790000000	n/a	n/a	response	n/a	n/a	correct	n/a
15.9960000000	n/a	n/a	stimulus	n/a	116022.jpg	animal_distractor	n/a
18.1470000000	n/a	n/a	stimulus	468	107024.jpg	animal_target	n/a
18.6150000000	n/a	n/a	response	n/a	n/a	correct	n/a
20.0290000000	n/a	n/a	stimulus	419	8051.jpg	animal_target	n/a
20.4480000000	n/a	n/a	response	n/a	n/a	correct	n/a
21.9400000000	n/a	n/a	stimulus	n/a	116020.jpg	animal_distractor	n/a
24.0100000000	n/a	n/a	stimulus	492	110002.jpg	animal_target	n/a
24.5020000000	n/a	n/a	response	n/a	n/a	correct	n/a
25.9400000000	n/a	n/a	stimulus	909	168038.jpg	animal_target	n/a
26.8490000000	n/a	n/a	response	n/a	n/a	correct	n/a
27.8060000000	n/a	n/a	stimulus	n/a	38068.jpg	animal_distractor	n/a
29.7560000000	n/a	n/a	stimulus	434	326040.jpg	animal_target	n/a
30.1900000000	n/a	n/a	response	n/a	n/a	correct	n/a
31.7280000000	n/a	n/a	stimulus	n/a	86040.jpg	animal_distractor	n/a
33.5620000000	n/a	n/a	stimulus	494	105038.jpg	animal_target	n/a
34.0560000000	n/a	n/a	response	n/a	n/a	correct	n/a
35.5620000000	n/a	n/a	stimulus	550	240031.jpg	animal_target	n/a
36.1120000000	n/a	n/a	response	n/a	n/a	correct	n/a
37.4000000000	n/a	n/a	stimulus	461	8037.jpg	animal_target	n/a
37.8610000000	n/a	n/a	response	n/a	n/a	correct	n/a
39.5450000000	n/a	n/a	stimulus	616	163072.jpg	animal_target	n/a
40.1610000000	n/a	n/a	response	n/a	n/a	correct	n/a
41.3770000000	n/a	n/a	stimulus	n/a	83070.jpg	animal_distractor	n/a
43.3040000000	n/a	n/a	stimulus	444	104049.jpg	animal_target	n/a
43.7480000000	n/a	n/a	response	n/a	n/a	correct	n/a
45.4780000000	n/a	n/a	stimulus	564	209077.jpg	animal_target	n/a
46.0420000000	n/a	n/a	response	n/a	n/a	correct	n/a
47.4350000000	n/a	n/a	stimulus	n/a	138084.jpg	animal_distractor	n/a
49.5540000000	n/a	n/a	stimulus	460	268043.jpg	animal_target	n/a
50.0140000000	n/a	n/a	response	n/a	n/a	correct	n/a
51.4940000000	n/a	n/a	stimulus	n/a	5079.jpg	animal_distractor	n/a
53.5820000000	n/a	n/a	stimulus	n/a	279063.jpg	animal_distractor	n/a
55.7290000000	n/a	n/a	stimulus	n/a	121000.jpg	animal_distractor	n/a
57.8250000000	n/a	n/a	stimulus	n/a	147030.jpg	animal_distractor	n/a
59.7560000000	n/a	n/a	stimulus	464	168076.jpg	animal_target	n/a
60.2200000000	n/a	n/a	response	n/a	n/a	correct	n/a
61.6300000000	n/a	n/a	stimulus	583	173053.jpg	animal_target	n/a
62.2130000000	n/a	n/a	response	n/a	n/a	correct	n/a
63.5710000000	n/a	n/a	stimulus	813	196011.jpg	animal_target	n/a
64.3840000000	n/a	n/a	response	n/a	n/a	correct	n/a
65.5670000000	n/a	n/a	stimulus	n/a	74070.jpg	animal_distractor	n/a
67.4750000000	n/a	n/a	stimulus	n/a	67099.jpg	animal_distractor	n/a
69.6150000000	n/a	n/a	stimulus	n/a	25076.jpg	animal_distractor	n/a
71.5340000000	n/a	n/a	stimulus	n/a	102081.jpg	animal_distractor	n/a
73.5370000000	n/a	n/a	stimulus	n/a	49069.jpg	animal_target	n/a
75.4050000000	n/a	n/a	stimulus	537	42036.jpg	animal_target	n/a
75.9420000000	n/a	n/a	response	n/a	n/a	correct	n/a
77.5670000000	n/a	n/a	stimulus	n/a	73096.jpg	animal_distractor	n/a
79.4900000000	n/a	n/a	stimulus	472	163070.jpg	animal_target	n/a
79.9620000000	n/a	n/a	response	n/a	n/a	correct	n/a
81.6090000000	n/a	n/a	stimulus	n/a	132079.jpg	animal_distractor	n/a
83.8090000000	n/a	n/a	stimulus	n/a	279018.jpg	animal_distractor	n/a
85.8140000000	n/a	n/a	stimulus	535	173024.jpg	animal_target	n/a
86.3490000000	n/a	n/a	response	n/a	n/a	correct	n/a
87.9790000000	n/a	n/a	stimulus	n/a	307043.jpg	animal_target	n/a
90.1180000000	n/a	n/a	stimulus	701	52036.jpg	animal_target	n/a
90.8190000000	n/a	n/a	response	n/a	n/a	correct	n/a
91.9350000000	n/a	n/a	stimulus	661	335092.jpg	animal_target	n/a
92.5960000000	n/a	n/a	response	n/a	n/a	correct	n/a
93.8000000000	n/a	n/a	stimulus	n/a	132015.jpg	animal_distractor	n/a
95.6670000000	n/a	n/a	stimulus	n/a	158046.jpg	animal_distractor	n/a
97.6750000000	n/a	n/a	stimulus	484	112057.jpg	animal_target	n/a
98.1590000000	n/a	n/a	response	n/a	n/a	correct	n/a
99.4930000000	n/a	n/a	stimulus	431	6005.jpg	animal_target	n/a
99.9240000000	n/a	n/a	response	n/a	n/a	correct	n/a
101.5400000000	n/a	n/a	stimulus	491	8159.jpg	animal_target	n/a
102.0310000000	n/a	n/a	response	n/a	n/a	correct	n/a
103.3520000000	n/a	n/a	stimulus	n/a	28025.jpg	animal_distractor	n/a
105.4700000000	n/a	n/a	stimulus	n/a	116029.jpg	animal_distractor	n/a
107.5390000000	n/a	n/a	stimulus	n/a	98075.jpg	animal_distractor	n/a
109.6570000000	n/a	n/a	stimulus	460	49015.jpg	animal_target	n/a
110.1170000000	n/a	n/a	response	n/a	n/a	correct	n/a
111.7500000000	n/a	n/a	stimulus	446	336049.jpg	animal_target	n/a
112.1960000000	n/a	n/a	response	n/a	n/a	correct	n/a
113.7820000000	n/a	n/a	stimulus	385	105055.jpg	animal_target	n/a
114.1670000000	n/a	n/a	response	n/a	n/a	correct	n/a
115.6730000000	n/a	n/a	stimulus	n/a	50034.jpg	animal_distractor	n/a
117.7540000000	n/a	n/a	stimulus	425	216028.jpg	animal_target	n/a
118.1790000000	n/a	n/a	response	n/a	n/a	correct	n/a
119.8010000000	n/a	n/a	stimulus	n/a	332013.jpg	animal_distractor	n/a
121.9920000000	n/a	n/a	stimulus	491	210055.jpg	animal_target	n/a
122.4830000000	n/a	n/a	response	n/a	n/a	correct	n/a
124.0590000000	n/a	n/a	stimulus	n/a	363045.jpg	animal_distractor	n/a
