onset	duration	sample	trial_type	response_time	stim_file	value	HED
5.1410000000	n/a	n/a	stimulus	547	100000.jpg	easy_target	n/a
5.6880000000	n/a	n/a	response	n/a	n/a	correct	n/a
6.9430000000	n/a	n/a	stimulus	n/a	260009.jpg	easy_distractor	n/a
8.7580000000	n/a	n/a	stimulus	603	100000.jpg	easy_target	n/a
9.3610000000	n/a	n/a	response	n/a	n/a	correct	n/a
10.9040000000	n/a	n/a	stimulus	381	100000.jpg	easy_target	n/a
11.2850000000	n/a	n/a	response	n/a	n/a	correct	n/a
12.7870000000	n/a	n/a	stimulus	n/a	142048.jpg	easy_distractor	n/a
14.6980000000	n/a	n/a	stimulus	442	100000.jpg	easy_target	n/a
15.1400000000	n/a	n/a	response	n/a	n/a	correct	n/a
16.7680000000	n/a	n/a	stimulus	n/a	63005.jpg	easy_distractor	n/a
18.6980000000	n/a	n/a	stimulus	297	100000.jpg	easy_target	n/a
18.9950000000	n/a	n/a	response	n/a	n/a	correct	n/a
20.5640000000	n/a	n/a	stimulus	360	100000.jpg	easy_target	n/a
20.9240000000	n/a	n/a	response	n/a	n/a	correct	n/a
22.5140000000	n/a	n/a	stimulus	n/a	151000.jpg	easy_distractor	n/a
24.4860000000	n/a	n/a	stimulus	n/a	64030.jpg	easy_distractor	n/a
26.3200000000	n/a	n/a	stimulus	366	100000.jpg	easy_target	n/a
26.6860000000	n/a	n/a	response	n/a	n/a	correct	n/a
28.3190000000	n/a	n/a	stimulus	n/a	267058.jpg	easy_distractor	n/a
30.1560000000	n/a	n/a	stimulus	n/a	68012.jpg	easy_distractor	n/a
32.3020000000	n/a	n/a	stimulus	n/a	78062.jpg	easy_distractor	n/a
34.1340000000	n/a	n/a	stimulus	328	100000.jpg	easy_target	n/a
34.4620000000	n/a	n/a	response	n/a	n/a	correct	n/a
36.0610000000	n/a	n/a	stimulus	n/a	297068.jpg	easy_distractor	n/a
38.2400000000	n/a	n/a	stimulus	384	100000.jpg	easy_target	n/a
38.6240000000	n/a	n/a	response	n/a	n/a	correct	n/a
40.1970000000	n/a	n/a	stimulus	n/a	17069.jpg	easy_distractor	n/a
42.3150000000	n/a	n/a	stimulus	384	100000.jpg	easy_target	n/a
42.6990000000	n/a	n/a	response	n/a	n/a	correct	n/a
44.2550000000	n/a	n/a	stimulus	n/a	329014.jpg	easy_distractor	n/a
46.3440000000	n/a	n/a	stimulus	409	100000.jpg	easy_target	n/a
46.7530000000	n/a	n/a	response	n/a	n/a	correct	n/a
