onset	duration	sample	trial_type	response_time	stim_file	value	HED
2.3540000000	n/a	n/a	stimulus	249	104004.jpg	easy_target	n/a
2.6030000000	n/a	n/a	response	n/a	n/a	correct	n/a
4.2300000000	n/a	n/a	stimulus	n/a	147093.jpg	easy_distractor	n/a
6.2410000000	n/a	n/a	stimulus	n/a	345050.jpg	easy_distractor	n/a
8.4080000000	n/a	n/a	stimulus	n/a	93077.jpg	easy_distractor	n/a
10.5210000000	n/a	n/a	stimulus	n/a	373066.jpg	easy_distractor	n/a
12.5850000000	n/a	n/a	stimulus	n/a	27092.jpg	easy_distractor	n/a
14.4080000000	n/a	n/a	stimulus	287	104004.jpg	easy_target	n/a
14.6950000000	n/a	n/a	response	n/a	n/a	correct	n/a
16.4490000000	n/a	n/a	stimulus	290	104004.jpg	easy_target	n/a
16.7390000000	n/a	n/a	response	n/a	n/a	correct	n/a
18.6530000000	n/a	n/a	stimulus	n/a	207007.jpg	easy_distractor	n/a
20.4670000000	n/a	n/a	stimulus	n/a	162017.jpg	easy_distractor	n/a
22.3270000000	n/a	n/a	stimulus	304	104004.jpg	easy_target	n/a
22.6310000000	n/a	n/a	response	n/a	n/a	correct	n/a
24.1410000000	n/a	n/a	stimulus	300	104004.jpg	easy_target	n/a
24.4410000000	n/a	n/a	response	n/a	n/a	correct	n/a
26.3030000000	n/a	n/a	stimulus	251	104004.jpg	easy_target	n/a
26.5540000000	n/a	n/a	response	n/a	n/a	correct	n/a
28.4830000000	n/a	n/a	stimulus	n/a	57053.jpg	easy_distractor	n/a
30.4680000000	n/a	n/a	stimulus	328	104004.jpg	easy_target	n/a
30.7960000000	n/a	n/a	response	n/a	n/a	correct	n/a
32.5740000000	n/a	n/a	stimulus	n/a	143045.jpg	easy_distractor	n/a
34.4050000000	n/a	n/a	stimulus	n/a	48033.jpg	easy_distractor	n/a
36.5310000000	n/a	n/a	stimulus	n/a	281094.jpg	easy_distractor	n/a
38.5430000000	n/a	n/a	stimulus	290	104004.jpg	easy_target	n/a
38.8330000000	n/a	n/a	response	n/a	n/a	correct	n/a
40.6730000000	n/a	n/a	stimulus	278	104004.jpg	easy_target	n/a
40.9510000000	n/a	n/a	response	n/a	n/a	correct	n/a
42.5080000000	n/a	n/a	stimulus	n/a	26048.jpg	easy_distractor	n/a
44.3910000000	n/a	n/a	stimulus	248	104004.jpg	easy_target	n/a
44.6390000000	n/a	n/a	response	n/a	n/a	correct	n/a
46.2040000000	n/a	n/a	stimulus	280	104004.jpg	easy_target	n/a
46.4840000000	n/a	n/a	response	n/a	n/a	correct	n/a
48.3590000000	n/a	n/a	stimulus	239	104004.jpg	easy_target	n/a
48.5980000000	n/a	n/a	response	n/a	n/a	correct	n/a
50.1760000000	n/a	n/a	stimulus	214	104004.jpg	easy_target	n/a
50.3900000000	n/a	n/a	response	n/a	n/a	correct	n/a
52.1130000000	n/a	n/a	stimulus	215	121073.jpg	easy_distractor	n/a
52.3280000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
53.9560000000	n/a	n/a	stimulus	88	104004.jpg	easy_target	n/a
54.0440000000	n/a	n/a	response	n/a	n/a	correct	n/a
55.7820000000	n/a	n/a	stimulus	n/a	142086.jpg	easy_distractor	n/a
57.8840000000	n/a	n/a	stimulus	n/a	117031.jpg	easy_distractor	n/a
59.7990000000	n/a	n/a	stimulus	263	104004.jpg	easy_target	n/a
60.0620000000	n/a	n/a	response	n/a	n/a	correct	n/a
61.9280000000	n/a	n/a	stimulus	236	104004.jpg	easy_target	n/a
62.1640000000	n/a	n/a	response	n/a	n/a	correct	n/a
64.0930000000	n/a	n/a	stimulus	n/a	260038.jpg	easy_distractor	n/a
65.9280000000	n/a	n/a	stimulus	n/a	67057.jpg	easy_distractor	n/a
67.7680000000	n/a	n/a	stimulus	n/a	33064.jpg	easy_distractor	n/a
69.9360000000	n/a	n/a	stimulus	265	104004.jpg	easy_target	n/a
70.2010000000	n/a	n/a	response	n/a	n/a	correct	n/a
71.8330000000	n/a	n/a	stimulus	n/a	131036.jpg	easy_distractor	n/a
73.7610000000	n/a	n/a	stimulus	248	104004.jpg	easy_target	n/a
74.0090000000	n/a	n/a	response	n/a	n/a	correct	n/a
75.5970000000	n/a	n/a	stimulus	n/a	19031.jpg	easy_distractor	n/a
77.5510000000	n/a	n/a	stimulus	n/a	127014.jpg	easy_distractor	n/a
79.6930000000	n/a	n/a	stimulus	n/a	227048.jpg	easy_distractor	n/a
81.7510000000	n/a	n/a	stimulus	n/a	332047.jpg	easy_distractor	n/a
83.8760000000	n/a	n/a	stimulus	n/a	63052.jpg	easy_distractor	n/a
85.8950000000	n/a	n/a	stimulus	n/a	111011.jpg	easy_distractor	n/a
87.7080000000	n/a	n/a	stimulus	298	104004.jpg	easy_target	n/a
88.0060000000	n/a	n/a	response	n/a	n/a	correct	n/a
89.5880000000	n/a	n/a	stimulus	239	104004.jpg	easy_target	n/a
89.8270000000	n/a	n/a	response	n/a	n/a	correct	n/a
91.6060000000	n/a	n/a	stimulus	235	104004.jpg	easy_target	n/a
91.8410000000	n/a	n/a	response	n/a	n/a	correct	n/a
93.6950000000	n/a	n/a	stimulus	230	104004.jpg	easy_target	n/a
93.9250000000	n/a	n/a	response	n/a	n/a	correct	n/a
95.7270000000	n/a	n/a	stimulus	n/a	138080.jpg	easy_distractor	n/a
97.5950000000	n/a	n/a	stimulus	n/a	166053.jpg	easy_distractor	n/a
99.5340000000	n/a	n/a	stimulus	339	104004.jpg	easy_target	n/a
99.8730000000	n/a	n/a	response	n/a	n/a	correct	n/a
101.5670000000	n/a	n/a	stimulus	236	104004.jpg	easy_target	n/a
101.8030000000	n/a	n/a	response	n/a	n/a	correct	n/a
103.6730000000	n/a	n/a	stimulus	223	104004.jpg	easy_target	n/a
103.8960000000	n/a	n/a	response	n/a	n/a	correct	n/a
105.8140000000	n/a	n/a	stimulus	n/a	13026.jpg	easy_distractor	n/a
107.9800000000	n/a	n/a	stimulus	n/a	151063.jpg	easy_distractor	n/a
110.1030000000	n/a	n/a	stimulus	290	104004.jpg	easy_target	n/a
110.3930000000	n/a	n/a	response	n/a	n/a	correct	n/a
112.0460000000	n/a	n/a	stimulus	n/a	131010.jpg	easy_distractor	n/a
114.2150000000	n/a	n/a	stimulus	n/a	142005.jpg	easy_distractor	n/a
116.3790000000	n/a	n/a	stimulus	n/a	56070.jpg	easy_distractor	n/a
118.4540000000	n/a	n/a	stimulus	322	104004.jpg	easy_target	n/a
118.7760000000	n/a	n/a	response	n/a	n/a	correct	n/a
120.5150000000	n/a	n/a	stimulus	211	104004.jpg	easy_target	n/a
120.7260000000	n/a	n/a	response	n/a	n/a	correct	n/a
122.6860000000	n/a	n/a	stimulus	258	104004.jpg	easy_target	n/a
122.9440000000	n/a	n/a	response	n/a	n/a	correct	n/a
124.6460000000	n/a	n/a	stimulus	n/a	96008.jpg	easy_distractor	n/a
126.7170000000	n/a	n/a	stimulus	268	104004.jpg	easy_target	n/a
126.9850000000	n/a	n/a	response	n/a	n/a	correct	n/a
128.6160000000	n/a	n/a	stimulus	210	104004.jpg	easy_target	n/a
128.8260000000	n/a	n/a	response	n/a	n/a	correct	n/a
130.8170000000	n/a	n/a	stimulus	231	104004.jpg	easy_target	n/a
131.0480000000	n/a	n/a	response	n/a	n/a	correct	n/a
132.8530000000	n/a	n/a	stimulus	n/a	50071.jpg	easy_distractor	n/a
134.7290000000	n/a	n/a	stimulus	n/a	98001.jpg	easy_distractor	n/a
136.8550000000	n/a	n/a	stimulus	n/a	266004.jpg	easy_distractor	n/a
138.8260000000	n/a	n/a	stimulus	n/a	151027.jpg	easy_distractor	n/a
140.6600000000	n/a	n/a	stimulus	277	104004.jpg	easy_target	n/a
140.9370000000	n/a	n/a	response	n/a	n/a	correct	n/a
142.4700000000	n/a	n/a	stimulus	222	104004.jpg	easy_target	n/a
142.6920000000	n/a	n/a	response	n/a	n/a	correct	n/a
144.3870000000	n/a	n/a	stimulus	255	104004.jpg	easy_target	n/a
144.6420000000	n/a	n/a	response	n/a	n/a	correct	n/a
146.2630000000	n/a	n/a	stimulus	233	104004.jpg	easy_target	n/a
146.4960000000	n/a	n/a	response	n/a	n/a	correct	n/a
148.1390000000	n/a	n/a	stimulus	n/a	124034.jpg	easy_distractor	n/a
150.0380000000	n/a	n/a	stimulus	n/a	57028.jpg	easy_distractor	n/a
151.8900000000	n/a	n/a	stimulus	n/a	38096.jpg	easy_distractor	n/a
154.0740000000	n/a	n/a	stimulus	244	104004.jpg	easy_target	n/a
154.3180000000	n/a	n/a	response	n/a	n/a	correct	n/a
155.9390000000	n/a	n/a	stimulus	265	104004.jpg	easy_target	n/a
156.2040000000	n/a	n/a	response	n/a	n/a	correct	n/a
157.9170000000	n/a	n/a	stimulus	n/a	32041.jpg	easy_distractor	n/a
159.9350000000	n/a	n/a	stimulus	n/a	138086.jpg	easy_distractor	n/a
161.7450000000	n/a	n/a	stimulus	n/a	68078.jpg	easy_distractor	n/a
163.6790000000	n/a	n/a	stimulus	232	104004.jpg	easy_target	n/a
163.9110000000	n/a	n/a	response	n/a	n/a	correct	n/a
165.7230000000	n/a	n/a	stimulus	n/a	207033.jpg	easy_distractor	n/a
167.8810000000	n/a	n/a	stimulus	n/a	48064.jpg	easy_distractor	n/a
169.7080000000	n/a	n/a	stimulus	n/a	115054.jpg	easy_distractor	n/a
171.7060000000	n/a	n/a	stimulus	246	104004.jpg	easy_target	n/a
171.9520000000	n/a	n/a	response	n/a	n/a	correct	n/a
173.5770000000	n/a	n/a	stimulus	246	104004.jpg	easy_target	n/a
173.8230000000	n/a	n/a	response	n/a	n/a	correct	n/a
175.6980000000	n/a	n/a	stimulus	236	104004.jpg	easy_target	n/a
175.9340000000	n/a	n/a	response	n/a	n/a	correct	n/a
177.8630000000	n/a	n/a	stimulus	n/a	57001.jpg	easy_distractor	n/a
180.0610000000	n/a	n/a	stimulus	n/a	111018.jpg	easy_distractor	n/a
182.2120000000	n/a	n/a	stimulus	268	104004.jpg	easy_target	n/a
182.4800000000	n/a	n/a	response	n/a	n/a	correct	n/a
184.1350000000	n/a	n/a	stimulus	246	104004.jpg	easy_target	n/a
184.3810000000	n/a	n/a	response	n/a	n/a	correct	n/a
186.1650000000	n/a	n/a	stimulus	261	104004.jpg	easy_target	n/a
186.4260000000	n/a	n/a	response	n/a	n/a	correct	n/a
188.1570000000	n/a	n/a	stimulus	240	104004.jpg	easy_target	n/a
188.3970000000	n/a	n/a	response	n/a	n/a	correct	n/a
190.1340000000	n/a	n/a	stimulus	222	104004.jpg	easy_target	n/a
190.3560000000	n/a	n/a	response	n/a	n/a	correct	n/a
192.0880000000	n/a	n/a	stimulus	238	104004.jpg	easy_target	n/a
192.3260000000	n/a	n/a	response	n/a	n/a	correct	n/a
193.9870000000	n/a	n/a	stimulus	200	227054.jpg	easy_distractor	n/a
194.1870000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
195.8670000000	n/a	n/a	stimulus	226	104004.jpg	easy_target	n/a
196.0930000000	n/a	n/a	response	n/a	n/a	correct	n/a
