onset	duration	sample	trial_type	response_time	stim_file	value	HED
2.4630000000	n/a	n/a	stimulus	n/a	267011.jpg	difficult_distractor	n/a
4.2920000000	n/a	n/a	stimulus	n/a	143016.jpg	difficult_distractor	n/a
6.2490000000	n/a	n/a	stimulus	n/a	83097.jpg	difficult_distractor	n/a
8.0800000000	n/a	n/a	stimulus	n/a	297069.jpg	difficult_distractor	n/a
10.1650000000	n/a	n/a	stimulus	n/a	334085.jpg	difficult_distractor	n/a
12.0690000000	n/a	n/a	stimulus	n/a	61029.jpg	difficult_distractor	n/a
14.1600000000	n/a	n/a	stimulus	490	240053.jpg	difficult_target	n/a
14.6500000000	n/a	n/a	response	n/a	n/a	correct	n/a
16.0050000000	n/a	n/a	stimulus	341	240053.jpg	difficult_target	n/a
16.3460000000	n/a	n/a	response	n/a	n/a	correct	n/a
18.1240000000	n/a	n/a	stimulus	n/a	98029.jpg	difficult_distractor	n/a
20.0470000000	n/a	n/a	stimulus	406	240053.jpg	difficult_target	n/a
20.4530000000	n/a	n/a	response	n/a	n/a	correct	n/a
21.8940000000	n/a	n/a	stimulus	390	240053.jpg	difficult_target	n/a
22.2840000000	n/a	n/a	response	n/a	n/a	correct	n/a
23.7380000000	n/a	n/a	stimulus	342	240053.jpg	difficult_target	n/a
24.0800000000	n/a	n/a	response	n/a	n/a	correct	n/a
25.7170000000	n/a	n/a	stimulus	n/a	138024.jpg	difficult_distractor	n/a
27.7160000000	n/a	n/a	stimulus	393	240053.jpg	difficult_target	n/a
28.1090000000	n/a	n/a	response	n/a	n/a	correct	n/a
29.6460000000	n/a	n/a	stimulus	367	240053.jpg	difficult_target	n/a
30.0130000000	n/a	n/a	response	n/a	n/a	correct	n/a
31.5610000000	n/a	n/a	stimulus	439	240053.jpg	difficult_target	n/a
32.0000000000	n/a	n/a	response	n/a	n/a	correct	n/a
33.4930000000	n/a	n/a	stimulus	519	240053.jpg	difficult_target	n/a
34.0120000000	n/a	n/a	response	n/a	n/a	correct	n/a
35.3100000000	n/a	n/a	stimulus	n/a	111058.jpg	difficult_distractor	n/a
37.3130000000	n/a	n/a	stimulus	n/a	172094.jpg	difficult_distractor	n/a
39.3830000000	n/a	n/a	stimulus	436	240053.jpg	difficult_target	n/a
39.8190000000	n/a	n/a	response	n/a	n/a	correct	n/a
41.3630000000	n/a	n/a	stimulus	308	240053.jpg	difficult_target	n/a
41.6710000000	n/a	n/a	response	n/a	n/a	correct	n/a
43.5680000000	n/a	n/a	stimulus	n/a	285032.jpg	difficult_distractor	n/a
45.3960000000	n/a	n/a	stimulus	n/a	36196.jpg	difficult_distractor	n/a
47.3080000000	n/a	n/a	stimulus	411	240053.jpg	difficult_target	n/a
47.7190000000	n/a	n/a	response	n/a	n/a	correct	n/a
49.3810000000	n/a	n/a	stimulus	378	240053.jpg	difficult_target	n/a
49.7590000000	n/a	n/a	response	n/a	n/a	correct	n/a
51.3730000000	n/a	n/a	stimulus	n/a	142019.jpg	difficult_distractor	n/a
53.3900000000	n/a	n/a	stimulus	581	240053.jpg	difficult_target	n/a
53.9710000000	n/a	n/a	response	n/a	n/a	correct	n/a
55.3900000000	n/a	n/a	stimulus	n/a	184001.jpg	difficult_distractor	n/a
57.3160000000	n/a	n/a	stimulus	n/a	384009.jpg	difficult_distractor	n/a
59.3730000000	n/a	n/a	stimulus	n/a	86075.jpg	difficult_distractor	n/a
61.3720000000	n/a	n/a	stimulus	491	240053.jpg	difficult_target	n/a
61.8630000000	n/a	n/a	response	n/a	n/a	correct	n/a
63.3830000000	n/a	n/a	stimulus	n/a	227016.jpg	difficult_distractor	n/a
65.2660000000	n/a	n/a	stimulus	389	240053.jpg	difficult_target	n/a
65.6550000000	n/a	n/a	response	n/a	n/a	correct	n/a
67.0880000000	n/a	n/a	stimulus	n/a	44021.jpg	difficult_distractor	n/a
69.1690000000	n/a	n/a	stimulus	n/a	151031.jpg	difficult_distractor	n/a
71.0770000000	n/a	n/a	stimulus	n/a	101086.jpg	difficult_distractor	n/a
73.0390000000	n/a	n/a	stimulus	403	240053.jpg	difficult_target	n/a
73.4420000000	n/a	n/a	response	n/a	n/a	correct	n/a
77.5530000000	n/a	n/a	stimulus	463	240053.jpg	difficult_target	n/a
78.0160000000	n/a	n/a	response	n/a	n/a	correct	n/a
79.3780000000	n/a	n/a	stimulus	n/a	28046.jpg	difficult_distractor	n/a
81.4700000000	n/a	n/a	stimulus	n/a	151072.jpg	difficult_distractor	n/a
83.4070000000	n/a	n/a	stimulus	n/a	374096.jpg	difficult_distractor	n/a
85.4710000000	n/a	n/a	stimulus	402	240053.jpg	difficult_target	n/a
85.8730000000	n/a	n/a	response	n/a	n/a	correct	n/a
87.6650000000	n/a	n/a	stimulus	n/a	257041.jpg	difficult_distractor	n/a
89.8460000000	n/a	n/a	stimulus	447	240053.jpg	difficult_target	n/a
90.2930000000	n/a	n/a	response	n/a	n/a	correct	n/a
92.0380000000	n/a	n/a	stimulus	n/a	11022.jpg	difficult_distractor	n/a
94.1630000000	n/a	n/a	stimulus	n/a	131034.jpg	difficult_distractor	n/a
